"X";"G13";"s90"
"0:00";6;0
"2:00";5;1
"4:00";3;3
"6:00";4;2
"8:00";4;2
"10:00";3;3
"12:00";3;3
"14:00";5;1
"16:00";5;1
"18:00";4;2
"20:00";1;5
"22:00";1;5
"24:00";3;3
"26:00";6;0
"28:00";5;1
"30:00";5;1
"32:00";6;0
"34:00";6;0
"36:00";6;0
"38:00";6;0
"40:00";6;0
"42:00";6;0
"44:00";6;0
"46:00";6;0
"48:00";6;0
