"X";"G11";"s90"
"0:00";4;1
"2:00";1;4
"4:00";3;2
"6:00";3;2
"8:00";3;2
"10:00";0;5
"12:00";0;5
"14:00";3;2
"16:00";2;3
"18:00";2;3
"20:00";3;2
"22:00";2;3
"24:00";3;2
"26:00";5;0
"28:00";5;0
"30:00";5;0
"32:00";5;0
"34:00";5;0
"36:00";5;0
"38:00";5;0
"40:00";5;0
"42:00";5;0
"44:00";5;0
"46:00";5;0
"48:00";5;0
