"X";"G13";"s90"
"0:00";6;0
"2:00";6;0
"4:00";5;1
"6:00";4;2
"8:00";4;2
"10:00";5;1
"12:00";4;2
"14:00";6;0
"16:00";6;0
"18:00";5;1
"20:00";3;3
"22:00";4;2
"24:00";0;6
"26:00";4;2
"28:00";4;2
"30:00";5;1
"32:00";4;2
"34:00";6;0
"36:00";6;0
"38:00";6;0
"40:00";6;0
"42:00";6;0
"44:00";6;0
"46:00";6;0
"48:00";6;0
