"X";"G13";"G8";"s90"
"0:00";3;1;0
"2:00";4;0;0
"4:00";4;0;0
"6:00";3;1;0
"8:00";2;2;0
"10:00";2;1;1
"12:00";3;1;0
"14:00";3;1;0
"16:00";2;0;2
"18:00";3;1;0
"20:00";1;3;0
"22:00";0;3;1
"24:00";2;2;0
"26:00";3;1;0
"28:00";2;2;0
"30:00";2;2;0
"32:00";3;1;0
"34:00";4;0;0
"36:00";4;0;0
"38:00";4;0;0
"40:00";4;0;0
"42:00";4;0;0
"44:00";4;0;0
"46:00";4;0;0
"48:00";4;0;0
