"X";"G13";"s90"
"0:00";2;2
"2:00";1;3
"4:00";2;2
"6:00";3;1
"8:00";3;1
"10:00";2;2
"12:00";3;1
"14:00";3;1
"16:00";2;2
"18:00";0;7
"20:00";0;5
"22:00";2;2
"24:00";3;1
"26:00";4;0
"28:00";4;0
"30:00";4;0
"32:00";4;0
"34:00";4;0
"36:00";4;0
"38:00";4;0
"40:00";4;0
"42:00";4;0
"44:00";4;0
"46:00";4;0
"48:00";4;0
