"X";"G12";"s90"
"0:00";9;1
"2:00";9;1
"4:00";10;0
"6:00";9;1
"8:00";8;2
"10:00";6;4
"12:00";8;2
"14:00";6;4
"16:00";7;3
"18:00";7;3
"20:00";7;3
"22:00";7;3
"24:00";5;5
"26:00";7;3
"28:00";8;2
"30:00";7;3
"32:00";9;1
"34:00";10;0
"36:00";10;0
"38:00";9;1
"40:00";9;1
"42:00";10;0
"44:00";10;0
"46:00";10;0
"48:00";10;0
