"X";"G4";"s90"
"0:00";4;3
"2:00";3;4
"4:00";5;2
"6:00";6;1
"8:00";1;6
"10:00";4;3
"12:00";6;1
"14:00";6;1
"16:00";6;1
"18:00";3;4
"20:00";2;5
"22:00";6;1
"24:00";7;0
"26:00";7;0
"28:00";6;1
"30:00";6;1
"32:00";7;0
"34:00";7;0
"36:00";7;0
"38:00";7;0
"40:00";7;0
"42:00";7;0
"44:00";7;0
"46:00";7;0
"48:00";7;0
