"X";"G11";"s90"
"0:00";6;2
"2:00";6;2
"4:00";7;1
"6:00";4;4
"8:00";3;5
"10:00";4;4
"12:00";7;1
"14:00";7;1
"16:00";5;3
"18:00";6;2
"20:00";5;3
"22:00";5;3
"24:00";4;4
"26:00";7;1
"28:00";7;1
"30:00";6;2
"32:00";7;1
"34:00";8;0
"36:00";8;0
"38:00";8;0
"40:00";8;0
"42:00";8;0
"44:00";8;0
"46:00";8;0
"48:00";8;0
