"X";"G12";"s90"
"0:00";2;4
"2:00";1;5
"4:00";1;5
"6:00";2;4
"8:00";3;3
"10:00";3;3
"12:00";2;4
"14:00";3;3
"16:00";3;3
"18:00";3;3
"20:00";4;2
"22:00";3;3
"24:00";6;0
"26:00";6;0
"28:00";6;0
"30:00";6;0
"32:00";6;0
"34:00";6;0
"36:00";6;0
"38:00";6;0
"40:00";6;0
"42:00";6;0
"44:00";6;0
"46:00";6;0
"48:00";6;0
