"X";"G13";"s90"
"0:00";4;0
"2:00";3;1
"4:00";3;1
"6:00";4;0
"8:00";3;1
"10:00";2;2
"12:00";1;3
"14:00";2;2
"16:00";4;0
"18:00";3;1
"20:00";3;1
"22:00";4;0
"24:00";4;0
"26:00";4;0
"28:00";4;0
"30:00";4;0
"32:00";4;0
"34:00";4;0
"36:00";4;0
"38:00";4;0
"40:00";4;0
"42:00";4;0
"44:00";4;0
"46:00";4;0
"48:00";4;0
