"X";"G12";"s90"
"0:00";6;0
"2:00";6;0
"4:00";6;0
"6:00";6;0
"8:00";5;1
"10:00";3;3
"12:00";5;1
"14:00";6;0
"16:00";6;0
"18:00";5;1
"20:00";1;5
"22:00";5;1
"24:00";6;0
"26:00";5;1
"28:00";4;2
"30:00";5;1
"32:00";6;0
"34:00";6;0
"36:00";5;1
"38:00";5;1
"40:00";6;0
"42:00";6;0
"44:00";6;0
"46:00";6;0
"48:00";6;0
