"X";"G12";"s90"
"0:00";7;0
"2:00";6;1
"4:00";6;1
"6:00";7;0
"8:00";7;0
"10:00";6;1
"12:00";6;1
"14:00";7;0
"16:00";7;0
"18:00";7;0
"20:00";6;1
"22:00";4;3
"24:00";7;0
"26:00";7;0
"28:00";7;0
"30:00";7;0
"32:00";7;0
"34:00";7;0
"36:00";7;0
"38:00";7;0
"40:00";7;0
"42:00";7;0
"44:00";7;0
"46:00";7;0
"48:00";7;0
