"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"2221";247;44;"G";80;0,941176470588235;1;1;1;0,941176470588235;1;1;1;2700;"G";30;"1116-1";1;644,385069359716
"6";868;54;"G";80;1;0,941176470588235;1;1;0,941176470588235;0;0;0;1800;"G";30;"1293-2";1;1026,50193491488
