"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"12437";711;60;"P";80;0,915254237288136;0,983050847457627;0,966101694915254;1;0,915254237288136;1;1;0;1500;"G";30;"1265-1";1;717,486184641299
"30821";240;64;"G";80;0,932203389830508;0,949152542372881;1;1;0,915254237288136;0;0;1;2000;"G";30;"1116-1";1;602,111609268343
"26245";7065;66;"G";80;0,949152542372881;0,915254237288136;1;1;0,915254237288136;0;0;0;900;"G";40;"202-1";1;768,242213937217
"7843";7226;64;"P";80;0,966101694915254;0,949152542372881;0,966101694915254;1;0,915254237288136;0;0;0;1400;"G";60;"203-1";1;746,901356378194
