"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"28593";13446;56;"G";80;0,905882352941176;0,976470588235294;1;1;0,905882352941176;0;0;0;2000;"G";90;"371-1";1;740,655703291717
"5724";4132;56;"G";90;0,941176470588235;0,976470588235294;1;0,929411764705882;0,905882352941176;1;1;1;3200;"G";90;"155-1";1;718,737677948644
"20340";868;58;"G";80;1;0,905882352941176;1;1;0,905882352941176;0;0;0;1800;"G";30;"1293-2";1;1026,50193491488
