"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"49077";4233;60;"G";100;0,925233644859813;0,990654205607477;1;0,97196261682243;0,906542056074766;1;0;0;2200;"G";30;"156-1";1;593,664341455298
"160673";4233;61;"G";70;0,925233644859813;0,962616822429907;1;1;0,906542056074766;0;0;0;2200;"G";30;"156-1";1;653,790954430057
"43669";14;61;"G";100;0,934579439252336;0,962616822429907;1;0,97196261682243;0,906542056074766;0;1;1;1800;"G";30;"1016-1";1;542,599196868886
"155315";712;62;"G";70;0,94392523364486;0,94392523364486;1;1;0,906542056074766;0;0;0;1600;"G";30;"1265-1";1;743,97699617712
"38839";290;62;"G";100;0,953271028037383;0,94392523364486;1;0,97196261682243;0,906542056074766;0;0;0;2400;"G";40;"1116-1";1;592,820597912853
"93109";7136;63;"G";80;0,981308411214953;0,91588785046729;1;0,990654205607477;0,906542056074766;0;0;0;2000;"G";30;"203-1";1;896,575111917635
"146481";7136;64;"G";70;0,981308411214953;0,906542056074766;1;1;0,906542056074766;0;0;0;2000;"G";30;"203-1";1;896,575111917635
"140795";865;58;"P";70;1;1;0,906542056074766;1;0,906542056074766;0;0;0;1500;"G";30;"1293-2";1;993,009419366702
