"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"17461";247;34;"G";70;0,9;1;1;1;0,9;1;0;1;2700;"G";30;"1116-1";1;680,901564293014
"6988";713;34;"G";80;0,9125;1;1;0,9875;0,9;0;0;0;1700;"G";30;"1265-1";1;753,302575163045
"10480";713;44;"G";70;0,9125;0,95;1;1;0,9;0;1;0;1700;"G";30;"1265-1";1;753,302575163045
"109";1236;44;"G";80;0,925;0,95;1;0,9875;0,9;0;0;0;2400;"G";40;"140-1";1;733,904222747745
