"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"3741";247;35;"G";80;0,911764705882353;0,970588235294118;1;1;0,911764705882353;1;1;1;2700;"G";30;"1116-1";1;644,385069359716
"1873";865;39;"G";80;0,941176470588235;0,941176470588235;1;1;0,911764705882353;0;0;0;1500;"G";30;"1293-2";1;1004,91418127146
"87";4556;42;"G";80;0,970588235294118;0,911764705882353;1;1;0,911764705882353;0;0;0;2600;"G";30;"180-1";1;774,959683682961
