"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"50077";40;48;"P";80;0,918918918918919;1;1;1;0,918918918918919;1;0;0;1600;"G";40;"1016-1";1;556,848279307941
"30063";98;54;"P";80;0,945945945945946;0,918918918918919;1;1;0,918918918918919;0;1;0;1800;"G";60;"1016-1";1;567,357447762253
"10017";14;50;"P";90;1;0,972972972972973;1;0,918918918918919;0,918918918918919;0;0;1;1800;"G";30;"1016-1";1;534,220925298416
