"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"531";7536;37;"G";80;0,918918918918919;1;1;1;0,918918918918919;1;1;1;1200;"G";30;"211-1";1;1021,37566784118
"2";868;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;0;0;0;1800;"G";30;"1293-2";1;1026,50193491488
