"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"11845";13;54;"P";80;0,925925925925926;1;1;1;0,925925925925926;1;0;1;1700;"G";30;"1016-1";1;562,050406786965
"5985";713;56;"P";80;0,962962962962963;0,962962962962963;1;1;0,925925925925926;0;1;0;1700;"G";30;"1265-1";1;735,445432305902
"64";714;62;"P";80;1;0,925925925925926;1;1;0,925925925925926;0;0;0;1800;"G";30;"1265-1";1;745,664511623771
