"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"4673";426;53;"G";90;0,9;1;1;0,96;0,9;1;0;1;2200;"G";70;"1116-1";1;587,50738461758
"170";954;53;"P";90;0,96;1;0,94;0,96;0,9;0;1;0;2100;"G";40;"139-1";1;659,531237533911
