"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"319765";1266;55;"G";80;0,901408450704225;0,97887323943662;1;1;0,901408450704225;0;0;0;1400;"G";50;"140-1";1;610,025954019551
"202021";981;55;"G";90;0,908450704225352;0,97887323943662;1;0,97887323943662;0,901408450704225;1;0;0;1400;"G";50;"139-1";1;587,865364672559
"310856";331;56;"G";80;0,950704225352113;0,929577464788732;1;1;0,901408450704225;0;0;0;1900;"G";50;"1116-1";1;596,582819837073
"193236";285;56;"G";90;0,957746478873239;0,929577464788732;1;0,97887323943662;0,901408450704225;0;1;1;1900;"G";40;"1116-1";1;567,387590162961
"302416";239;58;"G";80;0,964788732394366;0,915492957746479;1;1;0,901408450704225;0;0;0;1900;"G";30;"1116-1";1;596,582819837073
"285624";247;41;"P";80;0,985915492957746;1;0,915492957746479;1;0,901408450704225;0;0;0;2700;"G";30;"1116-1";1;620,575545550192
"84530";1195;55;"G";100;1;0,97887323943662;1;0,901408450704225;0,901408450704225;0;0;0;2300;"G";30;"140-1";1;723,85325724153
"176930";1195;60;"G";90;1;0,908450704225352;1;0,97887323943662;0,908450704225352;0;0;0;2300;"G";30;"140-1";1;723,85325724153
"269330";1195;54;"P";80;1;0,985915492957746;0,915492957746479;1;0,901408450704225;0;0;0;2300;"G";30;"140-1";1;685,839750883069
