"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"13165";241;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;0;0;1;2100;"G";30;"1116-1";1;604,518225617335
"1589";7754;50;"P";80;0,952380952380952;0,952380952380952;1;0,952380952380952;0,904761904761905;1;1;0;1000;"G";30;"213-1";1;834,340503775424
