"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"25391";240;56;"G";80;0,903225806451613;1;1;1;0,903225806451613;0;0;1;2000;"G";30;"1116-1";1;602,111609268343
"10332";986;56;"G";90;0,935483870967742;1;1;0,959677419354839;0,903225806451613;1;1;0;1900;"G";50;"139-1";1;659,789115275137
"20551";1236;58;"G";80;0,975806451612903;0,92741935483871;1;1;0,903225806451613;0;0;0;2400;"G";40;"140-1";1;733,904222747745
"15340";866;60;"G";80;0,983870967741935;0,919354838709677;1;1;0,903225806451613;0;0;0;1600;"G";30;"1293-2";1;921,334459946183
