"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"17513";988;40;"G";80;0,903954802259887;0,988700564971751;1;0,988700564971751;0,903954802259887;0;0;1;2100;"G";50;"139-1";1;683,340761343435
"3227";1057;50;"G";90;0,909604519774011;0,966101694915254;1;0,954802259887006;0,903954802259887;1;1;0;2200;"G";70;"139-1";1;696,263624890494
"1812";4711;52;"G";90;0,937853107344633;0,937853107344633;1;0,954802259887006;0,903954802259887;0;0;0;2100;"G";70;"180-1";1;696,611147911983
"22314";1276;53;"G";70;0,96045197740113;0,915254237288136;1;0,994350282485876;0,903954802259887;0;0;0;2400;"G";50;"140-1";1;733,904222747745
"197";4633;53;"G";90;0,966101694915254;0,915254237288136;1;0,954802259887006;0,903954802259887;0;0;0;2300;"G";50;"180-1";1;739,848908452917
