"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"26425";334;54;"G";80;0,909090909090909;0,96969696969697;1;1;0,909090909090909;0;0;1;2200;"G";50;"1116-1";1;613,525885265028
"5309";338;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;1;1;0;2600;"G";50;"1116-1";1;616,982087577796
"21121";242;55;"G";80;0,954545454545455;0,924242424242424;1;1;0,909090909090909;0;0;0;2200;"G";30;"1116-1";1;613,525885265028
"219";989;55;"G";90;0,96969696969697;0,924242424242424;1;0,939393939393939;0,909090909090909;0;0;0;2200;"G";50;"139-1";1;696,263624890494
