"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"16897";244;55;"G";80;0,9;0,95;1;1;0,9;0;0;0;2400;"G";30;"1116-1";1;625,448603321405
"5636";247;55;"G";90;0,925;0,95;1;0,9;0,9;1;1;1;2700;"G";30;"1116-1";1;624,908239936142
"11268";247;60;"G";80;0,925;0,9;1;1;0,9;0;0;0;2700;"G";30;"1116-1";1;644,385069359716
