"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"61741";244;44;"G";80;0,904109589041096;1;1;0,986301369863014;0,904109589041096;0;0;0;2400;"G";30;"1116-1";1;625,448603321405
"28814";245;44;"G";90;0,917808219178082;1;1;0,904109589041096;0,904109589041096;1;1;1;2500;"G";30;"1116-1";1;609,293993073185
"57649";714;50;"G";80;0,945205479452055;0,958904109589041;1;0,986301369863014;0,904109589041096;0;0;0;1800;"G";30;"1265-1";1;763,521654480914
"79043";7753;44;"P";60;0,945205479452055;1;0,931506849315068;1;0,904109589041096;0;0;0;900;"G";30;"213-1";1;751,792027025686
"53611";919;52;"G";80;0,958904109589041;0,945205479452055;1;0,986301369863014;0,904109589041096;0;0;0;2000;"G";30;"139-1";1;671,221941191462
"45825";7078;44;"P";80;0,958904109589041;1;0,931506849315068;0,986301369863014;0,904109589041096;0;0;0;1000;"G";50;"202-1";1;828,438936058901
"50240";7778;53;"G";80;0,972602739726027;0,931506849315068;1;0,986301369863014;0,904109589041096;0;0;0;1000;"G";50;"213-1";1;849,221456156377
