"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"18715";920;37;"G";70;0,901960784313726;1;1;1;0,901960784313726;1;0;1;2100;"G";30;"139-1";1;705,376810714335
"17470";921;43;"G";70;0,92156862745098;0,96078431372549;1;1;0,901960784313726;0;0;0;2200;"G";30;"139-1";1;714,59628788693
"16276";4552;49;"G";70;0,941176470588235;0,941176470588235;1;1;0,901960784313726;0;0;0;2200;"G";30;"180-1";1;729,20428836225
"8723";866;37;"G";80;0,96078431372549;1;1;0,941176470588235;0,901960784313726;0;0;0;1600;"G";30;"1293-2";1;921,334459946183
"13707";866;37;"P";70;0,96078431372549;1;0,941176470588235;1;0,901960784313726;0;0;0;1600;"G";30;"1293-2";1;907,048745660469
"5065";4555;55;"G";80;0,980392156862745;0,901960784313726;1;0,941176470588235;0,901960784313726;0;1;0;2500;"G";30;"180-1";1;762,668243508505
"12541";4555;43;"P";70;0,980392156862745;0,96078431372549;0,941176470588235;1;0,901960784313726;0;0;0;2500;"G";30;"180-1";1;741,834910175172
