"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"29989";7;54;"P";90;0,909090909090909;0,977272727272727;0,977272727272727;0,977272727272727;0,909090909090909;1;1;1;1100;"G";30;"1016-1";1;493,394108996292
"15011";36;58;"P";90;0,931818181818182;0,954545454545455;0,977272727272727;0,977272727272727;0,909090909090909;0;0;0;1200;"G";40;"1016-1";1;498,855102071947
"2";8;63;"P";90;0,954545454545455;0,931818181818182;0,977272727272727;0,977272727272727;0,909090909090909;0;0;0;1200;"G";30;"1016-1";1;498,855102071947
