"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"36405";611;40;"G";80;0,902985074626866;1;1;1;0,902985074626866;0;0;0;1600;"G";40;"1144-1";1;624,220871555747
"8413";338;55;"G";90;0,91044776119403;0,955223880597015;1;0,970149253731343;0,902985074626866;1;1;0;2600;"G";50;"1116-1";1;616,982087577796
"5607";290;56;"G";90;0,917910447761194;0,947761194029851;1;0,970149253731343;0,902985074626866;0;0;1;2400;"G";40;"1116-1";1;601,827940919128
"2911";1057;57;"G";90;0,947761194029851;0,917910447761194;1;0,970149253731343;0,902985074626866;0;0;0;2200;"G";70;"139-1";1;696,263624890494
"21429";13228;58;"G";80;0,962686567164179;0,902985074626866;1;1;0,902985074626866;0;0;0;1800;"G";30;"371-1";1;715,305773292214
