"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"10983";3171;55;"G";80;0,903846153846154;0,971153846153846;1;1;0,903846153846154;0;0;1;2900;"G";60;"152-2";1;659,162190228543
"8669";919;56;"G";80;0,913461538461538;0,951923076923077;1;1;0,903846153846154;0;0;0;2000;"G";30;"139-1";1;671,221941191462
"2493";4792;55;"G";90;0,932692307692308;0,971153846153846;1;0,932692307692308;0,903846153846154;1;0;0;2200;"G";90;"180-1";1;710,313658532563
"47";921;56;"G";90;0,951923076923077;0,951923076923077;1;0,932692307692308;0,903846153846154;0;1;0;2200;"G";30;"139-1";1;696,263624890494
