"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"47205";126;60;"G";80;0,905660377358491;0,981132075471698;1;1;0,905660377358491;0;0;0;1800;"G";70;"1016-1";1;591,166971571777
"15739";98;60;"G";90;0,924528301886792;0,981132075471698;1;0,962264150943396;0,905660377358491;1;0;0;1800;"G";60;"1016-1";1;561,00663958413
"94";423;60;"P";90;0,962264150943396;0,981132075471698;0,943396226415094;0,962264150943396;0,905660377358491;0;1;1;1900;"G";70;"1116-1";1;540,601875877247
