"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"10375";292;55;"G";70;0,909090909090909;0,96969696969697;1;1;0,909090909090909;1;1;1;2600;"G";40;"1116-1";1;675,571137210251
"2151";1316;55;"G";80;0,924242424242424;0,96969696969697;1;0,984848484848485;0,909090909090909;0;0;0;2400;"G";60;"140-1";1;733,904222747745
"9159";12469;56;"G";70;1;0,909090909090909;1;1;0,909090909090909;0;0;0;1900;"G";30;"294-1";1;1083,28909046935
