"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"9067";2109;54;"P";90;0,902173913043478;0,945652173913043;1;0,934782608695652;0,902173913043478;1;1;0;1900;"G";80;"145-2";1;556,389767640584
"32934";471;55;"P";80;0,91304347826087;0,934782608695652;1;1;0,902173913043478;0;0;0;2100;"G";80;"1116-1";1;583,948212478894
"1";14;55;"P";90;0,923913043478261;0,934782608695652;1;0,934782608695652;0,902173913043478;0;0;1;1800;"G";30;"1016-1";1;534,220925298416
