"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"16925";334;56;"G";90;0,921052631578947;1;1;1;0,921052631578947;1;0;0;2200;"G";50;"1116-1";1;587,50738461758
"5633";240;64;"G";90;0,947368421052632;0,947368421052632;1;1;0,921052631578947;0;1;1;2000;"G";30;"1116-1";1;573,925748754644
"3";242;65;"G";90;0,973684210526316;0,921052631578947;1;1;0,921052631578947;0;0;0;2200;"G";30;"1116-1";1;587,50738461758
