"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
"36297";8426;55;"G";80;0,903225806451613;1;1;1;0,903225806451613;1;0;0;1900;"G";60;"232-1";1;758,840754887054
"20227";664;60;"G";80;0,919354838709677;0,951612903225806;1;1;0,903225806451613;0;1;0;1300;"G";80;"1144-1";1;598,793845919389
"13368";242;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;0;0;1;2200;"G";30;"1116-1";1;589,716361455504
"10900";12463;59;"P";80;0,983870967741935;0,967741935483871;0,935483870967742;1;0,903225806451613;0;0;0;1300;"G";30;"294-1";1;1003,77293659574
