"TFZ";"NUM_TFZ";"VMAX";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"T10km";"T10kmRound";"COVERAGE";"STA";"GAIN";"NAME"
"180-1";1;90;2284;"G";58;FALSE;1;710,313658532563;711;0,9164;"93";0;"S90"
"185-2";1;100;1675;"P";60;FALSE;1;502,506316794503;503;0,859375;"95";6879,7644551834;"G16"
"185-2";1;80;2275;"P";65;FALSE;1;565,049630023443;566;0,9141;"95";0;"S90"
"189-2";1;100;1836;"P";58;TRUE;1;508,905744122891;509;0,68978102189781;"97";38066,095823428;"G10"
"180-1";1;90;2284;"G";58;FALSE;1;710,313658532563;711;0,9164;"97";0;"S90"
"151-1";2;90;4156;"P";58;FALSE;1;549,230167369848;550;0,666666666666667;"99";7519,80655540986;"G7"
"185-2";1;80;2665;"G";42;FALSE;1;640,148770642023;641;0,738095238095238;"99";4172,55436876559;"G3"
"G1000-1";1;40;1380;"G";12;FALSE;1;995,125709252363;996;0,9107;"99";0;"S90"
"1144-1";1;90;1484;"P";56;FALSE;1;553,979947127541;554;0,758064516129032;"9A";7347,68443603603;"G1"
"180-1";1;90;2284;"G";55;FALSE;1;710,313658532563;711;0,9038;"9A";0;"S90"
"1144-1";1;90;1484;"P";56;FALSE;1;553,979947127541;554;0,785714285714286;"9B";8598,35412727621;"G1"
"180-1";1;90;2284;"G";60;FALSE;1;710,313658532563;711;0,9;"9B";0;"S90"
