"x"
84500,5657733829
4135,01302931549
16052,4340536035
6113,67132682587
14052,1310262225
22500,4642863686
88887,8528972996
73231,455226352
79571,9422162532
68559,4405175413
91090,3973000881
9169,34190858356
7900,75150253098
66096,1441918478
23914,2246593587
183827,288102036
21272,6605047354
22198,4833740621
