"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;48;"G1000-1";1;100;614;680;"P";90;FALSE;0;"NGz";760,023659901817;782,31639342372;1,02933163097157;"s90"
2;41802;"185-2";1;120;609;1685;"P";78;TRUE;1;"FGz";532,239092023379;532,554544696399;1,000592689785;"G6"
3;42931;"185-2";1;100;639;1675;"P";78;FALSE;1;"FGz";530,576394593333;532,554544696399;1,00372830401658;"G6"
4;42948;"182-2";1;100;669;1931;"G";75;TRUE;1;"GzG";577,368216373372;577,368216373372;1;"no"
5;42949;"182-2";1;100;669;1836;"G";75;TRUE;1;"FGz";565,73094080782;782,31639342372;1,38284180162859;"s90"
6;43941;"182-1";1;100;669;1676;"P";78;TRUE;1;"FGz";517,655319868089;532,554544696399;1,02878213408897;"G6"
7;43958;"182-2";1;100;669;1931;"G";75;TRUE;1;"GzG";577,368216373372;577,368216373372;1;"no"
8;48924;"185-2";1;100;609;1085;"P";66;FALSE;1;"FGz";465,229545549342;532,554544696399;1,14471350710875;"G6"
9;48929;"185-2";1;100;609;885;"P";78;FALSE;1;"FGz";450,604051688854;532,554544696399;1,18186807841695;"G6"
10;49156;"185-2";1;100;569;1525;"P";67;FALSE;1;"FGz";512,562261633101;532,554544696399;1,03900459428987;"G6"
11;50062;"152-3";1;120;649;1617;"P";78;TRUE;1;"FGz";508,736892400423;532,554544696399;1,04681723038326;"G6"
12;50085;"152-3";1;100;699;1622;"P";78;TRUE;1;"FGz";509,370782991763;532,554544696399;1,04551451021291;"G6"
13;50092;"152-3";1;100;699;1687;"P";78;TRUE;1;"FGz";517,588173854945;532,554544696399;1,02891559660258;"G6"
14;50140;"151-1";1;120;699;1593;"P";78;TRUE;1;"FGz";522,320053004905;532,554544696399;1,01959429210618;"G6"
15;50141;"152-3";1;100;699;1622;"P";78;TRUE;1;"FGz";509,370782991763;532,554544696399;1,04551451021291;"G6"
16;50142;"151-1";1;120;699;1593;"P";78;TRUE;1;"FGz";522,320053004905;532,554544696399;1,01959429210618;"G6"
17;50143;"151-1";1;100;699;1653;"P";78;TRUE;1;"FGz";530,863571130944;532,554544696399;1,00318532605628;"G6"
18;60077;"185-2";1;100;694;885;"P";68;FALSE;1;"FGz";450,604051688854;532,554544696399;1,18186807841695;"G6"
19;60081;"155-1";1;100;694;1223;"P";78;FALSE;1;"FGz";495,352964894959;532,554544696399;1,0751011550104;"G6"
20;60082;"185-2";1;100;619;1185;"P";61;FALSE;1;"FGz";473,827134526728;532,554544696399;1,12394269110048;"G6"
21;60085;"155-1";1;100;619;973;"P";69;FALSE;1;"FGz";463,662835295277;532,554544696399;1,14858147808472;"G6"
