"NAME";"COUNT";"MIN_BFQ";"MEDIAN_BFQ";"MAX_BFQ"
"G3";3674;1;1,02894200386692;1,24264443740639
"s90";2525;1;1,21417509278928;1,91414033147287
"G1";962;1;1,11223785338987;1,35671991472122
"G2";913;1;1,10373152332548;1,3173183521316
"G4";588;1,00784424707973;1,17307432248142;1,39144866616127
