"NAME";"COUNT";"MIN_BFQ";"MEDIAN_BFQ";"MAX_BFQ"
"G3";2564;1;1,0300006544684;1,18825866009492
"s90";2262;1;1,21504345676987;1,91414033147287
"G5";811;1;1,10373152332548;1,29298282442053
"G8";808;1,02487367149403;1,0599379745581;1,2046265332941
"G9";659;1;1,11223785338987;1,35671991472122
"G6";529;1;1,03002771891627;1,18429173045212
"G1";495;1,00784424707973;1,17447666428434;1,39144866616127
"G4";381;1;1,1628231603903;1,44719085878253
"G7";155;1,00664400373908;1,16278800342165;1,37912186521188
