"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
244;56;"G";90;0,959677419354839;1;1;0,959677419354839;0,919354838709677;2400;"G";30;"1116-1";1;1264,65124465053
245;56;"G";90;0,967741935483871;1;1;0,959677419354839;0,92741935483871;2500;"G";30;"1116-1";1;1266,59958723011
246;56;"G";90;0,967741935483871;1;1;0,959677419354839;0,92741935483871;2600;"G";30;"1116-1";1;1268,57542739681
247;56;"G";90;0,967741935483871;1;1;0,959677419354839;0,92741935483871;2700;"G";30;"1116-1";1;1270,57935533366
267;56;"G";90;0,959677419354839;1;1;0,959677419354839;0,919354838709677;2400;"P";30;"1116-1";1;1254,57187957117
268;56;"G";90;0,967741935483871;1;1;0,959677419354839;0,92741935483871;2500;"P";30;"1116-1";1;1256,52022215075
269;56;"G";90;0,967741935483871;1;1;0,959677419354839;0,92741935483871;2600;"P";30;"1116-1";1;1258,49606231745
270;56;"G";90;0,967741935483871;1;1;0,959677419354839;0,92741935483871;2700;"P";30;"1116-1";1;1260,49999025429
290;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;2400;"G";40;"1116-1";1;985,983566038371
291;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;2500;"G";40;"1116-1";1;988,634543022323
292;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;2600;"G";40;"1116-1";1;991,32509122134
293;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;2700;"G";40;"1116-1";1;994,056121078232
313;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;2400;"P";40;"1116-1";1;972,918089847895
314;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;2500;"P";40;"1116-1";1;975,569066831846
315;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;2600;"P";40;"1116-1";1;978,259615030864
316;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;2700;"P";40;"1116-1";1;980,990644887756
598;56;"G";90;0,959677419354839;1;1;0,959677419354839;0,919354838709677;1700;"G";30;"1144-1";1;1266,64651204732
599;56;"G";90;0,967741935483871;1;1;0,959677419354839;0,92741935483871;1800;"G";30;"1144-1";1;1269,50915811109
