"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
247;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2700;"G";30;"1116-1";1;1270,57935533366
270;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2700;"P";30;"1116-1";1;1260,49999025429
867;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1700;"G";30;"1293-2";1;2032,94418529027
868;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1800;"G";30;"1293-2";1;2349,0022691409
871;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1700;"P";30;"1293-2";1;2026,76421330148
872;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1800;"P";30;"1293-2";1;2343,73016029736
875;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1700;"G";40;"1293-2";1;2014,3372056541
876;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1800;"G";40;"1293-2";1;2332,5745001801
879;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1700;"P";40;"1293-2";1;2008,15723366531
880;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1800;"P";40;"1293-2";1;2327,30239133657
883;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1700;"G";50;"1293-2";1;2014,3372056541
884;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1800;"G";50;"1293-2";1;2332,5745001801
887;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1700;"P";50;"1293-2";1;2008,15723366531
888;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1800;"P";50;"1293-2";1;2327,30239133657
891;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1700;"G";60;"1293-2";1;2014,3372056541
892;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1800;"G";60;"1293-2";1;2332,5745001801
895;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1700;"P";60;"1293-2";1;2008,15723366531
896;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1800;"P";60;"1293-2";1;2327,30239133657
899;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1700;"G";70;"1293-2";1;2014,3372056541
900;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1800;"G";70;"1293-2";1;2332,5745001801
903;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1700;"P";70;"1293-2";1;2008,15723366531
904;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1800;"P";70;"1293-2";1;2327,30239133657
920;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2100;"G";30;"139-1";1;1320,56375805187
921;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2200;"G";30;"139-1";1;1437,77870955983
937;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2100;"P";30;"139-1";1;1310,48439297251
938;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2200;"P";30;"139-1";1;1427,69934448046
955;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2200;"G";40;"139-1";1;1343,95503406184
972;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2200;"P";40;"139-1";1;1335,37170072851
1194;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2200;"G";30;"140-1";1;1450,94776451504
1195;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2300;"G";30;"140-1";1;1638,9808023572
1196;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2400;"G";30;"140-1";1;1904,43613326976
1214;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2200;"P";30;"140-1";1;1442,3644311817
1215;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2300;"P";30;"140-1";1;1631,59701550913
1216;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2400;"P";30;"140-1";1;1898,25616128097
1234;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2200;"G";40;"140-1";1;1340,90105160588
1235;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2300;"G";40;"140-1";1;1515,01640713779
1236;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2400;"G";40;"140-1";1;1762,80403059781
1254;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2200;"P";40;"140-1";1;1332,31771827254
1255;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2300;"P";40;"140-1";1;1507,63262028972
1256;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2400;"P";40;"140-1";1;1756,62405860902
1887;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2700;"G";30;"145-2";1;1270,88562808926
1910;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2700;"P";30;"145-2";1;1260,80626300989
3007;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2700;"G";30;"152-2";1;1270,72200296877
3008;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2800;"G";30;"152-2";1;1272,76043525632
3009;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2900;"G";30;"152-2";1;1274,82834937017
3010;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;3000;"G";30;"152-2";1;1276,9263943064
3011;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;3100;"G";30;"152-2";1;1279,0552384085
3034;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2700;"P";30;"152-2";1;1260,6426378894
3035;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2800;"P";30;"152-2";1;1262,68107017696
3036;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2900;"P";30;"152-2";1;1264,7489842908
3037;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;3000;"P";30;"152-2";1;1266,84702922703
3038;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;3100;"P";30;"152-2";1;1268,97587332913
3438;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2700;"G";30;"152-3";1;1270,72200296877
3460;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2700;"P";30;"152-3";1;1260,6426378894
4548;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1800;"G";30;"180-1";1;1270,91770114167
4549;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1900;"G";30;"180-1";1;1273,94021776283
4550;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2000;"G";30;"180-1";1;1369,11684268551
4551;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2100;"G";30;"180-1";1;1603,11208498613
4552;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2200;"G";30;"180-1";1;1831,64439597314
4553;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2300;"G";30;"180-1";1;50195,6872936768
4554;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2400;"G";30;"180-1";1;50199,0591917667
4555;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2500;"G";30;"180-1";1;50202,5083201602
4556;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;2600;"G";30;"180-1";1;50206,0374045117
4568;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1800;"P";30;"180-1";1;1260,83833606231
4569;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;1900;"P";30;"180-1";1;1263,86085268347
