"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
867;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1700;"G";30;"1293-2";1;2032,94418529027
868;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1800;"G";30;"1293-2";1;2349,0022691409
871;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1700;"P";30;"1293-2";1;2026,76421330148
872;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1800;"P";30;"1293-2";1;2343,73016029736
875;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1700;"G";40;"1293-2";1;2014,3372056541
876;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1800;"G";40;"1293-2";1;2332,5745001801
879;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1700;"P";40;"1293-2";1;2008,15723366531
880;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1800;"P";40;"1293-2";1;2327,30239133657
883;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1700;"G";50;"1293-2";1;2014,3372056541
884;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1800;"G";50;"1293-2";1;2332,5745001801
887;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1700;"P";50;"1293-2";1;2008,15723366531
888;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1800;"P";50;"1293-2";1;2327,30239133657
891;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1700;"G";60;"1293-2";1;2014,3372056541
892;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1800;"G";60;"1293-2";1;2332,5745001801
895;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1700;"P";60;"1293-2";1;2008,15723366531
896;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1800;"P";60;"1293-2";1;2327,30239133657
899;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1700;"G";70;"1293-2";1;2014,3372056541
900;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1800;"G";70;"1293-2";1;2332,5745001801
903;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1700;"P";70;"1293-2";1;2008,15723366531
904;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;1800;"P";70;"1293-2";1;2327,30239133657
919;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;2000;"G";30;"139-1";1;1269,45362888977
920;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;2100;"G";30;"139-1";1;1320,56375805187
921;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;2200;"G";30;"139-1";1;1437,77870955983
936;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;2000;"P";30;"139-1";1;1259,3742638104
937;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;2100;"P";30;"139-1";1;1310,48439297251
938;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;2200;"P";30;"139-1";1;1427,69934448046
953;61;"G";90;0,990384615384615;0,923076923076923;1;1;0,923076923076923;2000;"G";40;"139-1";1;1123,67160715306
954;61;"G";90;0,990384615384615;0,923076923076923;1;1;0,923076923076923;2100;"G";40;"139-1";1;1221,1741767413
955;61;"G";90;0,990384615384615;0,923076923076923;1;1;0,923076923076923;2200;"G";40;"139-1";1;1343,95503406184
970;61;"G";90;0,990384615384615;0,923076923076923;1;1;0,923076923076923;2000;"P";40;"139-1";1;1112,69577742723
971;61;"G";90;0,990384615384615;0,923076923076923;1;1;0,923076923076923;2100;"P";40;"139-1";1;1211,39379907299
972;61;"G";90;0,990384615384615;0,923076923076923;1;1;0,923076923076923;2200;"P";40;"139-1";1;1335,37170072851
987;61;"G";90;0,980769230769231;0,923076923076923;1;1;0,913461538461538;2000;"G";50;"139-1";1;1109,3600800659
988;61;"G";90;0,980769230769231;0,923076923076923;1;1;0,913461538461538;2100;"G";50;"139-1";1;1212,58558225429
989;61;"G";90;0,990384615384615;0,923076923076923;1;1;0,923076923076923;2200;"G";50;"139-1";1;1343,95503406184
1004;61;"G";90;0,980769230769231;0,923076923076923;1;1;0,913461538461538;2000;"P";50;"139-1";1;1098,38425034007
1005;61;"G";90;0,980769230769231;0,923076923076923;1;1;0,913461538461538;2100;"P";50;"139-1";1;1202,80520458598
1006;61;"G";90;0,990384615384615;0,923076923076923;1;1;0,923076923076923;2200;"P";50;"139-1";1;1335,37170072851
1021;61;"G";90;0,971153846153846;0,923076923076923;1;1;0,903846153846154;2000;"G";60;"139-1";1;1109,3600800659
1022;61;"G";90;0,971153846153846;0,923076923076923;1;1;0,903846153846154;2100;"G";60;"139-1";1;1212,58558225429
1023;61;"G";90;0,971153846153846;0,923076923076923;1;1;0,903846153846154;2200;"G";60;"139-1";1;1343,95503406184
1038;61;"G";90;0,971153846153846;0,923076923076923;1;1;0,903846153846154;2000;"P";60;"139-1";1;1098,38425034007
1039;61;"G";90;0,971153846153846;0,923076923076923;1;1;0,903846153846154;2100;"P";60;"139-1";1;1202,80520458598
1040;61;"G";90;0,971153846153846;0,923076923076923;1;1;0,903846153846154;2200;"P";60;"139-1";1;1335,37170072851
1055;61;"G";90;0,961538461538462;0,923076923076923;1;1;0,903846153846154;2000;"G";70;"139-1";1;1109,3600800659
1056;61;"G";90;0,961538461538462;0,923076923076923;1;1;0,903846153846154;2100;"G";70;"139-1";1;1212,58558225429
1057;61;"G";90;0,971153846153846;0,923076923076923;1;1;0,903846153846154;2200;"G";70;"139-1";1;1343,95503406184
1072;61;"G";90;0,961538461538462;0,923076923076923;1;1;0,903846153846154;2000;"P";70;"139-1";1;1098,38425034007
1073;61;"G";90;0,961538461538462;0,923076923076923;1;1;0,903846153846154;2100;"P";70;"139-1";1;1202,80520458598
1074;61;"G";90;0,971153846153846;0,923076923076923;1;1;0,903846153846154;2200;"P";70;"139-1";1;1335,37170072851
1192;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;2000;"G";30;"140-1";1;1269,35138425119
1193;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;2100;"G";30;"140-1";1;1305,42000553417
1194;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;2200;"G";30;"140-1";1;1450,94776451504
1195;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;2300;"G";30;"140-1";1;1638,9808023572
1196;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;2400;"G";30;"140-1";1;1904,43613326976
1212;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;2000;"P";30;"140-1";1;1259,27201917182
1213;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;2100;"P";30;"140-1";1;1295,63962786586
1214;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;2200;"P";30;"140-1";1;1442,3644311817
1215;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;2300;"P";30;"140-1";1;1631,59701550913
1216;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;2400;"P";30;"140-1";1;1898,25616128097
1232;61;"G";90;0,990384615384615;0,923076923076923;1;1;0,923076923076923;2000;"G";40;"140-1";1;1122,0760397516
1233;61;"G";90;0,990384615384615;0,923076923076923;1;1;0,923076923076923;2100;"G";40;"140-1";1;1218,9546124572
1234;61;"G";90;0,990384615384615;0,923076923076923;1;1;0,923076923076923;2200;"G";40;"140-1";1;1340,90105160588
1235;61;"G";90;0,990384615384615;0,923076923076923;1;1;0,923076923076923;2300;"G";40;"140-1";1;1515,01640713779
1236;61;"G";90;1;0,923076923076923;1;1;0,923076923076923;2400;"G";40;"140-1";1;1762,80403059781
1252;61;"G";90;0,990384615384615;0,923076923076923;1;1;0,923076923076923;2000;"P";40;"140-1";1;1111,10021002577
