"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
714;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";30;"1265-1";1;1323,65460109315
724;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";30;"1265-1";1;1314,17330857614
734;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";40;"1265-1";1;1269,80040333689
744;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";40;"1265-1";1;1260,31911081988
754;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";50;"1265-1";1;1269,80040333689
764;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";50;"1265-1";1;1260,31911081988
774;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";60;"1265-1";1;1269,80040333689
784;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";60;"1265-1";1;1260,31911081988
794;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";70;"1265-1";1;1269,80040333689
804;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";70;"1265-1";1;1260,31911081988
814;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";80;"1265-1";1;1269,80040333689
824;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";80;"1265-1";1;1260,31911081988
834;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";90;"1265-1";1;1269,80040333689
844;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";90;"1265-1";1;1260,31911081988
854;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";100;"1265-1";1;1269,80040333689
864;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";100;"1265-1";1;1260,31911081988
865;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1500;"G";30;"1293-2";1;1832,07781627967
866;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1600;"G";30;"1293-2";1;1916,31320595476
867;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1700;"G";30;"1293-2";1;2032,94418529027
