"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
866;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1600;"G";30;"1293-2";1;1916,31320595476
867;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1700;"G";30;"1293-2";1;2032,94418529027
868;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1800;"G";30;"1293-2";1;2349,0022691409
870;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1600;"P";30;"1293-2";1;1908,63056604958
871;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1700;"P";30;"1293-2";1;2026,76421330148
872;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1800;"P";30;"1293-2";1;2343,73016029736
874;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1600;"G";40;"1293-2";1;1901,91288112818
875;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1700;"G";40;"1293-2";1;2014,3372056541
876;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1800;"G";40;"1293-2";1;2332,5745001801
878;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1600;"P";40;"1293-2";1;1895,99678900049
879;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1700;"P";40;"1293-2";1;2008,15723366531
880;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1800;"P";40;"1293-2";1;2327,30239133657
882;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1600;"G";50;"1293-2";1;1901,91288112818
883;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1700;"G";50;"1293-2";1;2014,3372056541
884;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1800;"G";50;"1293-2";1;2332,5745001801
886;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1600;"P";50;"1293-2";1;1895,99678900049
887;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1700;"P";50;"1293-2";1;2008,15723366531
888;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1800;"P";50;"1293-2";1;2327,30239133657
890;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1600;"G";60;"1293-2";1;1901,91288112818
891;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1700;"G";60;"1293-2";1;2014,3372056541
892;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1800;"G";60;"1293-2";1;2332,5745001801
894;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1600;"P";60;"1293-2";1;1895,99678900049
895;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1700;"P";60;"1293-2";1;2008,15723366531
896;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1800;"P";60;"1293-2";1;2327,30239133657
898;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1600;"G";70;"1293-2";1;1901,91288112818
899;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1700;"G";70;"1293-2";1;2014,3372056541
900;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1800;"G";70;"1293-2";1;2332,5745001801
902;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1600;"P";70;"1293-2";1;1895,99678900049
903;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1700;"P";70;"1293-2";1;2008,15723366531
904;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1800;"P";70;"1293-2";1;2327,30239133657
919;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;2000;"G";30;"139-1";1;1269,45362888977
920;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;2100;"G";30;"139-1";1;1320,56375805187
921;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2200;"G";30;"139-1";1;1437,77870955983
936;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;2000;"P";30;"139-1";1;1259,3742638104
937;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;2100;"P";30;"139-1";1;1310,48439297251
938;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2200;"P";30;"139-1";1;1427,69934448046
1192;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;2000;"G";30;"140-1";1;1269,35138425119
1193;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;2100;"G";30;"140-1";1;1305,42000553417
1194;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;2200;"G";30;"140-1";1;1450,94776451504
1195;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2300;"G";30;"140-1";1;1638,9808023572
1196;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2400;"G";30;"140-1";1;1904,43613326976
1212;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;2000;"P";30;"140-1";1;1259,27201917182
1213;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;2100;"P";30;"140-1";1;1295,63962786586
1214;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;2200;"P";30;"140-1";1;1442,3644311817
1215;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2300;"P";30;"140-1";1;1631,59701550913
1216;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2400;"P";30;"140-1";1;1898,25616128097
1236;56;"G";80;0,986111111111111;0,916666666666667;1;1;0,902777777777778;2400;"G";40;"140-1";1;1762,80403059781
1256;56;"G";80;0,986111111111111;0,916666666666667;1;1;0,902777777777778;2400;"P";40;"140-1";1;1756,62405860902
2578;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;3000;"G";30;"151-1";1;1270,3975177267
2579;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;3100;"G";30;"151-1";1;1303,04960330295
2605;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;3000;"P";30;"151-1";1;1260,31815264734
2606;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;3100;"P";30;"151-1";1;1293,26922563464
3010;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;3000;"G";30;"152-2";1;1276,9263943064
3011;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;3100;"G";30;"152-2";1;1279,0552384085
3037;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;3000;"P";30;"152-2";1;1266,84702922703
3038;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;3100;"P";30;"152-2";1;1268,97587332913
3795;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;3100;"G";30;"155-1";1;1373,97558625542
3796;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;3200;"G";30;"155-1";1;1454,99371610096
3823;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;3100;"P";30;"155-1";1;1364,79348748998
3824;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;3200;"P";30;"155-1";1;1444,9143510216
3852;56;"G";80;0,902777777777778;0,916666666666667;1;1;0,902777777777778;3200;"G";40;"155-1";1;1363,80753552294
3880;56;"G";80;0,902777777777778;0,916666666666667;1;1;0,902777777777778;3200;"P";40;"155-1";1;1355,22420218961
4548;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1800;"G";30;"180-1";1;1270,91770114167
4549;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1900;"G";30;"180-1";1;1273,94021776283
4550;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2000;"G";30;"180-1";1;1369,11684268551
4551;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2100;"G";30;"180-1";1;1603,11208498613
4552;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2200;"G";30;"180-1";1;1831,64439597314
4553;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2300;"G";30;"180-1";1;50195,6872936768
4554;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2400;"G";30;"180-1";1;50199,0591917667
4555;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2500;"G";30;"180-1";1;50202,5083201602
4556;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2600;"G";30;"180-1";1;50206,0374045117
4568;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1800;"P";30;"180-1";1;1260,83833606231
4569;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1900;"P";30;"180-1";1;1263,86085268347
4570;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2000;"P";30;"180-1";1;1359,93474392007
4571;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2100;"P";30;"180-1";1;1595,72829813806
4572;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2200;"P";30;"180-1";1;1821,56503089377
4573;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2300;"P";30;"180-1";1;50190,3301508196
4574;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2400;"P";30;"180-1";1;50193,7020489095
4575;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2500;"P";30;"180-1";1;50197,1511773031
4576;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2600;"P";30;"180-1";1;50200,6802616546
4594;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2400;"G";40;"180-1";1;50193,730403276
4595;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2500;"G";40;"180-1";1;50198,1560018551
4596;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2600;"G";40;"180-1";1;50202,5758693999
4614;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2400;"P";40;"180-1";1;50188,3732604189
4615;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2500;"P";40;"180-1";1;50192,798858998
4616;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2600;"P";40;"180-1";1;50197,2187265427
5569;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2900;"G";30;"185-2";1;1275,01660161079
5570;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;3000;"G";30;"185-2";1;1277,12624819188
5571;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;3100;"G";30;"185-2";1;1331,59431770855
5572;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;3200;"G";30;"185-2";1;1494,02889892284
5597;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2900;"P";30;"185-2";1;1264,93723653143
5598;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;3000;"P";30;"185-2";1;1267,04688311252
5599;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;3100;"P";30;"185-2";1;1322,11302519154
5600;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;3200;"P";30;"185-2";1;1486,0449444715
6017;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2900;"G";30;"185CL1-1";1;1274,96673796449
6018;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;3000;"G";30;"185CL1-1";1;1277,0747387875
6019;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;3100;"G";30;"185CL1-1";1;1315,87623894119
6044;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2900;"P";30;"185CL1-1";1;1264,88737288513
6045;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;3000;"P";30;"185CL1-1";1;1266,99537370814
6046;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;3100;"P";30;"185CL1-1";1;1305,79687386183
7130;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1400;"G";30;"203-1";1;1270,10784081519
7131;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1500;"G";30;"203-1";1;1304,88083525652
7132;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1600;"G";30;"203-1";1;1529,8411783402
7133;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1700;"G";30;"203-1";1;1946,24774130439
7134;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1800;"G";30;"203-1";1;50195,098854441
7135;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1900;"G";30;"203-1";1;50199,3909716154
7136;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;2000;"G";30;"203-1";1;50203,8094017769
7146;56;"G";80;0,916666666666667;0,916666666666667;1;1;0,916666666666667;1400;"P";30;"203-1";1;1260,02847573582
7147;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1500;"P";30;"203-1";1;1295,10045758821
7148;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1600;"P";30;"203-1";1;1521,85722388885
7149;56;"G";80;1;0,916666666666667;1;1;0,916666666666667;1700;"P";30;"203-1";1;1940,36976511391
