"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
865;50;"P";100;1;1;0,96;0,92;0,92;1500;"G";30;"1293-2";1;1832,07781627967
866;50;"P";100;1;1;0,96;0,92;0,92;1600;"G";30;"1293-2";1;1916,31320595476
867;50;"P";100;1;1;0,96;0,92;0,92;1700;"G";30;"1293-2";1;2032,94418529027
868;50;"P";100;1;1;0,96;0,92;0,92;1800;"G";30;"1293-2";1;2349,0022691409
869;50;"P";100;1;1;0,96;0,92;0,92;1500;"P";30;"1293-2";1;1825,29523482604
870;50;"P";100;1;1;0,96;0,92;0,92;1600;"P";30;"1293-2";1;1908,63056604958
871;50;"P";100;1;1;0,96;0,92;0,92;1700;"P";30;"1293-2";1;2026,76421330148
872;50;"P";100;1;1;0,96;0,92;0,92;1800;"P";30;"1293-2";1;2343,73016029736
873;50;"P";100;1;1;0,96;0,92;0,92;1500;"G";40;"1293-2";1;1808,11867232235
874;50;"P";100;1;1;0,96;0,92;0,92;1600;"G";40;"1293-2";1;1901,91288112818
875;50;"P";100;1;1;0,96;0,92;0,92;1700;"G";40;"1293-2";1;2014,3372056541
876;50;"P";100;1;1;0,96;0,92;0,92;1800;"G";40;"1293-2";1;2332,5745001801
877;50;"P";100;1;1;0,96;0,92;0,92;1500;"P";40;"1293-2";1;1801,33609086871
878;50;"P";100;1;1;0,96;0,92;0,92;1600;"P";40;"1293-2";1;1895,99678900049
879;50;"P";100;1;1;0,96;0,92;0,92;1700;"P";40;"1293-2";1;2008,15723366531
880;50;"P";100;1;1;0,96;0,92;0,92;1800;"P";40;"1293-2";1;2327,30239133657
881;50;"P";100;1;1;0,96;0,92;0,92;1500;"G";50;"1293-2";1;1808,11867232235
882;50;"P";100;1;1;0,96;0,92;0,92;1600;"G";50;"1293-2";1;1901,91288112818
883;50;"P";100;1;1;0,96;0,92;0,92;1700;"G";50;"1293-2";1;2014,3372056541
884;50;"P";100;1;1;0,96;0,92;0,92;1800;"G";50;"1293-2";1;2332,5745001801
885;50;"P";100;1;1;0,96;0,92;0,92;1500;"P";50;"1293-2";1;1801,33609086871
886;50;"P";100;1;1;0,96;0,92;0,92;1600;"P";50;"1293-2";1;1895,99678900049
887;50;"P";100;1;1;0,96;0,92;0,92;1700;"P";50;"1293-2";1;2008,15723366531
888;50;"P";100;1;1;0,96;0,92;0,92;1800;"P";50;"1293-2";1;2327,30239133657
889;50;"P";100;1;1;0,96;0,92;0,92;1500;"G";60;"1293-2";1;1808,11867232235
890;50;"P";100;1;1;0,96;0,92;0,92;1600;"G";60;"1293-2";1;1901,91288112818
891;50;"P";100;1;1;0,96;0,92;0,92;1700;"G";60;"1293-2";1;2014,3372056541
892;50;"P";100;1;1;0,96;0,92;0,92;1800;"G";60;"1293-2";1;2332,5745001801
893;50;"P";100;1;1;0,96;0,92;0,92;1500;"P";60;"1293-2";1;1801,33609086871
894;50;"P";100;1;1;0,96;0,92;0,92;1600;"P";60;"1293-2";1;1895,99678900049
895;50;"P";100;1;1;0,96;0,92;0,92;1700;"P";60;"1293-2";1;2008,15723366531
896;50;"P";100;1;1;0,96;0,92;0,92;1800;"P";60;"1293-2";1;2327,30239133657
897;50;"P";100;1;1;0,96;0,92;0,92;1500;"G";70;"1293-2";1;1808,11867232235
898;50;"P";100;1;1;0,96;0,92;0,92;1600;"G";70;"1293-2";1;1901,91288112818
899;50;"P";100;1;1;0,96;0,92;0,92;1700;"G";70;"1293-2";1;2014,3372056541
900;50;"P";100;1;1;0,96;0,92;0,92;1800;"G";70;"1293-2";1;2332,5745001801
901;50;"P";100;1;1;0,96;0,92;0,92;1500;"P";70;"1293-2";1;1801,33609086871
902;50;"P";100;1;1;0,96;0,92;0,92;1600;"P";70;"1293-2";1;1895,99678900049
903;50;"P";100;1;1;0,96;0,92;0,92;1700;"P";70;"1293-2";1;2008,15723366531
904;50;"P";100;1;1;0,96;0,92;0,92;1800;"P";70;"1293-2";1;2327,30239133657
1195;50;"P";100;1;1;0,96;0,92;0,92;2300;"G";30;"140-1";1;1638,9808023572
1196;50;"P";100;1;1;0,96;0,92;0,92;2400;"G";30;"140-1";1;1904,43613326976
1215;50;"P";100;1;1;0,96;0,92;0,92;2300;"P";30;"140-1";1;1631,59701550913
1216;50;"P";100;1;1;0,96;0,92;0,92;2400;"P";30;"140-1";1;1898,25616128097
3795;50;"P";100;1;1;0,96;0,92;0,92;3100;"G";30;"155-1";1;1373,97558625542
3796;50;"P";100;1;1;0,96;0,92;0,92;3200;"G";30;"155-1";1;1454,99371610096
3823;50;"P";100;1;1;0,96;0,92;0,92;3100;"P";30;"155-1";1;1364,79348748998
3824;50;"P";100;1;1;0,96;0,92;0,92;3200;"P";30;"155-1";1;1444,9143510216
4552;50;"P";100;1;1;0,96;0,92;0,92;2200;"G";30;"180-1";1;1831,64439597314
4553;50;"P";100;1;1;0,96;0,92;0,92;2300;"G";30;"180-1";1;50195,6872936768
4554;50;"P";100;1;1;0,96;0,92;0,92;2400;"G";30;"180-1";1;50199,0591917667
4555;50;"P";100;1;1;0,96;0,92;0,92;2500;"G";30;"180-1";1;50202,5083201602
4556;50;"P";100;1;1;0,96;0,92;0,92;2600;"G";30;"180-1";1;50206,0374045117
4572;50;"P";100;1;1;0,96;0,92;0,92;2200;"P";30;"180-1";1;1821,56503089377
4573;50;"P";100;1;1;0,96;0,92;0,92;2300;"P";30;"180-1";1;50190,3301508196
4574;50;"P";100;1;1;0,96;0,92;0,92;2400;"P";30;"180-1";1;50193,7020489095
4575;50;"P";100;1;1;0,96;0,92;0,92;2500;"P";30;"180-1";1;50197,1511773031
4576;50;"P";100;1;1;0,96;0,92;0,92;2600;"P";30;"180-1";1;50200,6802616546
7054;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"G";30;"202-1";1;1404,77386888432
7060;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"P";30;"202-1";1;1394,69450380496
7066;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"G";40;"202-1";1;1358,03229365883
7072;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"P";40;"202-1";1;1349,14950977605
7078;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"G";50;"202-1";1;1358,03229365883
7084;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"P";50;"202-1";1;1349,14950977605
7090;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"G";60;"202-1";1;1358,03229365883
7096;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"P";60;"202-1";1;1349,14950977605
7102;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"G";70;"202-1";1;1358,03229365883
7108;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"P";70;"202-1";1;1349,14950977605
7114;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"G";80;"202-1";1;1358,03229365883
7120;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"P";80;"202-1";1;1349,14950977605
7133;50;"P";100;1;1;0,96;0,92;0,92;1700;"G";30;"203-1";1;1946,24774130439
7134;50;"P";100;1;1;0,96;0,92;0,92;1800;"G";30;"203-1";1;50195,098854441
7135;50;"P";100;1;1;0,96;0,92;0,92;1900;"G";30;"203-1";1;50199,3909716154
7136;50;"P";100;1;1;0,96;0,92;0,92;2000;"G";30;"203-1";1;50203,8094017769
7149;50;"P";100;1;1;0,96;0,92;0,92;1700;"P";30;"203-1";1;1940,36976511391
7150;50;"P";100;1;1;0,96;0,92;0,92;1800;"P";30;"203-1";1;50189,7417115839
7151;50;"P";100;1;1;0,96;0,92;0,92;1900;"P";30;"203-1";1;50194,0338287582
7152;50;"P";100;1;1;0,96;0,92;0,92;2000;"P";30;"203-1";1;50198,4522589198
7165;50;"P";100;1;1;0,96;0,92;0,92;1700;"G";40;"203-1";1;1601,57554192224
7166;50;"P";100;1;1;0,96;0,92;0,92;1800;"G";40;"203-1";1;50189,4524277659
7167;50;"P";100;1;1;0,96;0,92;0,92;1900;"G";40;"203-1";1;50194,9383490893
7168;50;"P";100;1;1;0,96;0,92;0,92;2000;"G";40;"203-1";1;50200,4161784978
7181;50;"P";100;1;1;0,96;0,92;0,92;1700;"P";40;"203-1";1;1588,51006573176
7182;50;"P";100;1;1;0,96;0,92;0,92;1800;"P";40;"203-1";1;50184,0952849088
7183;50;"P";100;1;1;0,96;0,92;0,92;1900;"P";40;"203-1";1;50189,5812062321
7184;50;"P";100;1;1;0,96;0,92;0,92;2000;"P";40;"203-1";1;50195,0590356407
7197;50;"P";100;1;1;0,96;0,92;0,92;1700;"G";50;"203-1";1;1595,60426233153
7198;50;"P";100;1;1;0,96;0,92;0,92;1800;"G";50;"203-1";1;50189,4524277659
7199;50;"P";100;1;1;0,96;0,92;0,92;1900;"G";50;"203-1";1;50194,9383490893
7200;50;"P";100;1;1;0,96;0,92;0,92;2000;"G";50;"203-1";1;50200,4161784978
7213;50;"P";100;1;1;0,96;0,92;0,92;1700;"P";50;"203-1";1;1582,12287222708
7214;50;"P";100;1;1;0,96;0,92;0,92;1800;"P";50;"203-1";1;50184,0952849088
7215;50;"P";100;1;1;0,96;0,92;0,92;1900;"P";50;"203-1";1;50189,5812062321
7216;50;"P";100;1;1;0,96;0,92;0,92;2000;"P";50;"203-1";1;50195,0590356407
7231;50;"P";100;1;1;0,96;0,92;0,92;1900;"G";60;"203-1";1;50194,9383490893
7232;50;"P";100;1;1;0,96;0,92;0,92;2000;"G";60;"203-1";1;50200,4161784978
7247;50;"P";100;1;1;0,96;0,92;0,92;1900;"P";60;"203-1";1;50189,5812062321
7248;50;"P";100;1;1;0,96;0,92;0,92;2000;"P";60;"203-1";1;50195,0590356407
7263;50;"P";100;1;1;0,96;0,92;0,92;1900;"G";70;"203-1";1;50194,9383490893
7264;50;"P";100;1;1;0,96;0,92;0,92;2000;"G";70;"203-1";1;50200,4161784978
7279;50;"P";100;1;1;0,96;0,92;0,92;1900;"P";70;"203-1";1;50189,5812062321
7280;50;"P";100;1;1;0,96;0,92;0,92;2000;"P";70;"203-1";1;50195,0590356407
7295;50;"P";100;1;1;0,96;0,92;0,92;1900;"G";80;"203-1";1;50194,9383490893
7296;50;"P";100;1;1;0,96;0,92;0,92;2000;"G";80;"203-1";1;50200,4161784978
7311;50;"P";100;1;1;0,96;0,92;0,92;1900;"P";80;"203-1";1;50189,5812062321
7312;50;"P";100;1;1;0,96;0,92;0,92;2000;"P";80;"203-1";1;50195,0590356407
7327;50;"P";100;1;1;0,96;0,92;0,92;1900;"G";90;"203-1";1;50194,9383490893
7328;50;"P";100;1;1;0,96;0,92;0,92;2000;"G";90;"203-1";1;50200,4161784978
7343;50;"P";100;1;1;0,96;0,92;0,92;1900;"P";90;"203-1";1;50189,5812062321
7344;50;"P";100;1;1;0,96;0,92;0,92;2000;"P";90;"203-1";1;50195,0590356407
7359;50;"P";100;1;1;0,96;0,92;0,92;1900;"G";100;"203-1";1;50194,9383490893
7360;50;"P";100;1;1;0,96;0,92;0,92;2000;"G";100;"203-1";1;50200,4161784978
7375;50;"P";100;1;1;0,96;0,92;0,92;1900;"P";100;"203-1";1;50189,5812062321
7376;50;"P";100;1;1;0,96;0,92;0,92;2000;"P";100;"203-1";1;50195,0590356407
7407;50;"P";100;0,96;1;0,96;0,92;0,92;1100;"G";30;"204-2";1;1332,34533299328
7408;50;"P";100;1;1;0,96;0,92;0,92;1200;"G";30;"204-2";1;1494,73039415954
7415;50;"P";100;0,96;1;0,96;0,92;0,92;1100;"P";30;"204-2";1;1322,86404047627
7416;50;"P";100;1;1;0,96;0,92;0,92;1200;"P";30;"204-2";1;1486,44666400081
7423;50;"P";100;0,96;1;0,96;0,92;0,92;1100;"G";40;"204-2";1;1294,7521920668
7424;50;"P";100;1;1;0,96;0,92;0,92;1200;"G";40;"204-2";1;1449,48681935974
7431;50;"P";100;0,96;1;0,96;0,92;0,92;1100;"P";40;"204-2";1;1285,27089954979
7432;50;"P";100;1;1;0,96;0,92;0,92;1200;"P";40;"204-2";1;1441,20308920101
7439;50;"P";100;0,96;1;0,96;0,92;0,92;1100;"G";50;"204-2";1;1294,7521920668
7440;50;"P";100;1;1;0,96;0,92;0,92;1200;"G";50;"204-2";1;1449,48681935974
7447;50;"P";100;0,96;1;0,96;0,92;0,92;1100;"P";50;"204-2";1;1285,27089954979
7448;50;"P";100;1;1;0,96;0,92;0,92;1200;"P";50;"204-2";1;1441,20308920101
7455;50;"P";100;0,96;1;0,96;0,92;0,92;1100;"G";60;"204-2";1;1294,7521920668
7456;50;"P";100;1;1;0,96;0,92;0,92;1200;"G";60;"204-2";1;1449,48681935974
7463;50;"P";100;0,96;1;0,96;0,92;0,92;1100;"P";60;"204-2";1;1285,27089954979
7464;50;"P";100;1;1;0,96;0,92;0,92;1200;"P";60;"204-2";1;1441,20308920101
7471;50;"P";100;0,96;1;0,96;0,92;0,92;1100;"G";70;"204-2";1;1294,7521920668
7472;50;"P";100;1;1;0,96;0,92;0,92;1200;"G";70;"204-2";1;1449,48681935974
7479;50;"P";100;0,96;1;0,96;0,92;0,92;1100;"P";70;"204-2";1;1285,27089954979
7480;50;"P";100;1;1;0,96;0,92;0,92;1200;"P";70;"204-2";1;1441,20308920101
7487;50;"P";100;0,96;1;0,96;0,92;0,92;1100;"G";80;"204-2";1;1294,7521920668
7488;50;"P";100;1;1;0,96;0,92;0,92;1200;"G";80;"204-2";1;1449,48681935974
7495;50;"P";100;0,96;1;0,96;0,92;0,92;1100;"P";80;"204-2";1;1285,27089954979
7496;50;"P";100;1;1;0,96;0,92;0,92;1200;"P";80;"204-2";1;1441,20308920101
7503;50;"P";100;0,96;1;0,96;0,92;0,92;1100;"G";90;"204-2";1;1294,7521920668
7504;50;"P";100;1;1;0,96;0,92;0,92;1200;"G";90;"204-2";1;1449,48681935974
7511;50;"P";100;0,96;1;0,96;0,92;0,92;1100;"P";90;"204-2";1;1285,27089954979
7512;50;"P";100;1;1;0,96;0,92;0,92;1200;"P";90;"204-2";1;1441,20308920101
7519;50;"P";100;0,96;1;0,96;0,92;0,92;1100;"G";100;"204-2";1;1294,7521920668
7520;50;"P";100;1;1;0,96;0,92;0,92;1200;"G";100;"204-2";1;1449,48681935974
7527;50;"P";100;0,96;1;0,96;0,92;0,92;1100;"P";100;"204-2";1;1285,27089954979
7528;50;"P";100;1;1;0,96;0,92;0,92;1200;"P";100;"204-2";1;1441,20308920101
7533;50;"P";100;0,96;1;0,96;0,92;0,92;900;"G";30;"211-1";1;1670,71425398256
7534;50;"P";100;1;1;0,96;0,92;0,92;1000;"G";30;"211-1";1;1765,51998145119
7535;50;"P";100;1;1;0,96;0,92;0,92;1100;"G";30;"211-1";1;2024,25646297997
7536;50;"P";100;1;1;0,96;0,92;0,92;1200;"G";30;"211-1";1;2263,38456899946
7537;50;"P";100;1;1;0,96;0,92;0,92;1300;"G";30;"211-1";1;2513,53894410527
7542;50;"P";100;0,96;1;0,96;0,92;0,92;900;"P";30;"211-1";1;1663,33046713449
7543;50;"P";100;1;1;0,96;0,92;0,92;1000;"P";30;"211-1";1;1758,43664811785
7544;50;"P";100;1;1;0,96;0,92;0,92;1100;"P";30;"211-1";1;2018,07649099118
7545;50;"P";100;1;1;0,96;0,92;0,92;1200;"P";30;"211-1";1;2257,80917217406
7546;50;"P";100;1;1;0,96;0,92;0,92;1300;"P";30;"211-1";1;2503,45957902591
7551;50;"P";100;0,96;1;0,96;0,92;0,92;900;"G";40;"211-1";1;1626,11468835363
7552;50;"P";100;1;1;0,96;0,92;0,92;1000;"G";40;"211-1";1;1735,85867535856
7553;50;"P";100;1;1;0,96;0,92;0,92;1100;"G";40;"211-1";1;1995,96135918742
7554;50;"P";100;1;1;0,96;0,92;0,92;1200;"G";40;"211-1";1;2247,56666895844
7555;50;"P";100;1;1;0,96;0,92;0,92;1300;"G";40;"211-1";1;2505,95284989427
7560;50;"P";100;0,96;1;0,96;0,92;0,92;900;"P";40;"211-1";1;1618,73090150556
7561;50;"P";100;1;1;0,96;0,92;0,92;1000;"P";40;"211-1";1;1728,77534202523
7562;50;"P";100;1;1;0,96;0,92;0,92;1100;"P";40;"211-1";1;1989,78138719862
7563;50;"P";100;1;1;0,96;0,92;0,92;1200;"P";40;"211-1";1;2241,99127213304
7564;50;"P";100;1;1;0,96;0,92;0,92;1300;"P";40;"211-1";1;2495,83380227522
7569;50;"P";100;0,96;1;0,96;0,92;0,92;900;"G";50;"211-1";1;1626,11468835363
7570;50;"P";100;1;1;0,96;0,92;0,92;1000;"G";50;"211-1";1;1735,85867535856
7571;50;"P";100;1;1;0,96;0,92;0,92;1100;"G";50;"211-1";1;1995,96135918742
7572;50;"P";100;1;1;0,96;0,92;0,92;1200;"G";50;"211-1";1;2247,56666895844
7573;50;"P";100;1;1;0,96;0,92;0,92;1300;"G";50;"211-1";1;2505,95284989427
7578;50;"P";100;0,96;1;0,96;0,92;0,92;900;"P";50;"211-1";1;1618,73090150556
7579;50;"P";100;1;1;0,96;0,92;0,92;1000;"P";50;"211-1";1;1728,77534202523
7580;50;"P";100;1;1;0,96;0,92;0,92;1100;"P";50;"211-1";1;1989,78138719862
7581;50;"P";100;1;1;0,96;0,92;0,92;1200;"P";50;"211-1";1;2241,99127213304
7582;50;"P";100;1;1;0,96;0,92;0,92;1300;"P";50;"211-1";1;2495,83380227522
7587;50;"P";100;0,96;1;0,96;0,92;0,92;900;"G";60;"211-1";1;1626,11468835363
7588;50;"P";100;1;1;0,96;0,92;0,92;1000;"G";60;"211-1";1;1735,85867535856
7589;50;"P";100;1;1;0,96;0,92;0,92;1100;"G";60;"211-1";1;1995,96135918742
7590;50;"P";100;1;1;0,96;0,92;0,92;1200;"G";60;"211-1";1;2247,56666895844
7591;50;"P";100;1;1;0,96;0,92;0,92;1300;"G";60;"211-1";1;2505,95284989427
7596;50;"P";100;0,96;1;0,96;0,92;0,92;900;"P";60;"211-1";1;1618,73090150556
7597;50;"P";100;1;1;0,96;0,92;0,92;1000;"P";60;"211-1";1;1728,77534202523
7598;50;"P";100;1;1;0,96;0,92;0,92;1100;"P";60;"211-1";1;1989,78138719862
7599;50;"P";100;1;1;0,96;0,92;0,92;1200;"P";60;"211-1";1;2241,99127213304
7600;50;"P";100;1;1;0,96;0,92;0,92;1300;"P";60;"211-1";1;2495,83380227522
7605;50;"P";100;0,96;1;0,96;0,92;0,92;900;"G";70;"211-1";1;1626,11468835363
7606;50;"P";100;1;1;0,96;0,92;0,92;1000;"G";70;"211-1";1;1735,85867535856
7607;50;"P";100;1;1;0,96;0,92;0,92;1100;"G";70;"211-1";1;1995,96135918742
7608;50;"P";100;1;1;0,96;0,92;0,92;1200;"G";70;"211-1";1;2247,56666895844
7609;50;"P";100;1;1;0,96;0,92;0,92;1300;"G";70;"211-1";1;2505,95284989427
7614;50;"P";100;0,96;1;0,96;0,92;0,92;900;"P";70;"211-1";1;1618,73090150556
7615;50;"P";100;1;1;0,96;0,92;0,92;1000;"P";70;"211-1";1;1728,77534202523
7616;50;"P";100;1;1;0,96;0,92;0,92;1100;"P";70;"211-1";1;1989,78138719862
7617;50;"P";100;1;1;0,96;0,92;0,92;1200;"P";70;"211-1";1;2241,99127213304
7618;50;"P";100;1;1;0,96;0,92;0,92;1300;"P";70;"211-1";1;2495,83380227522
7623;50;"P";100;0,96;1;0,96;0,92;0,92;900;"G";80;"211-1";1;1626,11468835363
7624;50;"P";100;1;1;0,96;0,92;0,92;1000;"G";80;"211-1";1;1735,85867535856
7625;50;"P";100;1;1;0,96;0,92;0,92;1100;"G";80;"211-1";1;1995,96135918742
7626;50;"P";100;1;1;0,96;0,92;0,92;1200;"G";80;"211-1";1;2247,56666895844
7627;50;"P";100;1;1;0,96;0,92;0,92;1300;"G";80;"211-1";1;2505,95284989427
7632;50;"P";100;0,96;1;0,96;0,92;0,92;900;"P";80;"211-1";1;1618,73090150556
7633;50;"P";100;1;1;0,96;0,92;0,92;1000;"P";80;"211-1";1;1728,77534202523
7634;50;"P";100;1;1;0,96;0,92;0,92;1100;"P";80;"211-1";1;1989,78138719862
7635;50;"P";100;1;1;0,96;0,92;0,92;1200;"P";80;"211-1";1;2241,99127213304
7636;50;"P";100;1;1;0,96;0,92;0,92;1300;"P";80;"211-1";1;2495,83380227522
7642;50;"P";100;1;1;0,96;0,92;0,92;1000;"G";30;"212-1";1;1415,51313665483
7643;50;"P";100;1;1;0,96;0,92;0,92;1100;"G";30;"212-1";1;1565,77133919736
7649;50;"P";100;1;1;0,96;0,92;0,92;1000;"P";30;"212-1";1;1406,63035277205
7650;50;"P";100;1;1;0,96;0,92;0,92;1100;"P";30;"212-1";1;1557,78738474601
7656;50;"P";100;1;1;0,96;0,92;0,92;1000;"G";40;"212-1";1;1372,36972352211
7657;50;"P";100;1;1;0,96;0,92;0,92;1100;"G";40;"212-1";1;1526,49259361735
7663;50;"P";100;1;1;0,96;0,92;0,92;1000;"P";40;"212-1";1;1363,48693963932
7664;50;"P";100;1;1;0,96;0,92;0,92;1100;"P";40;"212-1";1;1518,508639166
7670;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"G";50;"212-1";1;1372,36972352211
7671;50;"P";100;1;1;0,96;0,92;0,92;1100;"G";50;"212-1";1;1526,49259361735
7677;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"P";50;"212-1";1;1363,48693963932
7678;50;"P";100;1;1;0,96;0,92;0,92;1100;"P";50;"212-1";1;1518,508639166
7685;50;"P";100;1;1;0,96;0,92;0,92;1100;"G";60;"212-1";1;1526,49259361735
7692;50;"P";100;1;1;0,96;0,92;0,92;1100;"P";60;"212-1";1;1518,508639166
7699;50;"P";100;1;1;0,96;0,92;0,92;1100;"G";70;"212-1";1;1526,49259361735
7706;50;"P";100;1;1;0,96;0,92;0,92;1100;"P";70;"212-1";1;1518,508639166
7713;50;"P";100;1;1;0,96;0,92;0,92;1100;"G";80;"212-1";1;1526,49259361735
7720;50;"P";100;1;1;0,96;0,92;0,92;1100;"P";80;"212-1";1;1518,508639166
7727;50;"P";100;1;1;0,96;0,92;0,92;1100;"G";90;"212-1";1;1526,49259361735
7734;50;"P";100;1;1;0,96;0,92;0,92;1100;"P";90;"212-1";1;1518,508639166
7741;50;"P";100;1;1;0,96;0,92;0,92;1100;"G";100;"212-1";1;1526,49259361735
7748;50;"P";100;1;1;0,96;0,92;0,92;1100;"P";100;"212-1";1;1518,508639166
7754;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"G";30;"213-1";1;1532,86864232138
7760;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"P";30;"213-1";1;1524,88468787003
7766;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"G";40;"213-1";1;1482,39125675821
7772;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"P";40;"213-1";1;1474,40730230687
7778;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"G";50;"213-1";1;1482,39125675821
7784;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"P";50;"213-1";1;1474,40730230687
7790;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"G";60;"213-1";1;1482,39125675821
7796;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"P";60;"213-1";1;1474,40730230687
7802;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"G";70;"213-1";1;1482,39125675821
7808;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"P";70;"213-1";1;1474,40730230687
7814;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"G";80;"213-1";1;1482,39125675821
7820;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"P";80;"213-1";1;1474,40730230687
7826;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"G";90;"213-1";1;1482,39125675821
7832;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"P";90;"213-1";1;1474,40730230687
7836;50;"P";100;1;1;0,96;0,92;0,92;1000;"G";30;"214-1";1;1415,51313665483
7840;50;"P";100;1;1;0,96;0,92;0,92;1000;"P";30;"214-1";1;1406,63035277205
7844;50;"P";100;1;1;0,96;0,92;0,92;1000;"G";40;"214-1";1;1372,36972352211
7848;50;"P";100;1;1;0,96;0,92;0,92;1000;"P";40;"214-1";1;1363,48693963932
7852;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"G";50;"214-1";1;1372,36972352211
7856;50;"P";100;0,96;1;0,96;0,92;0,92;1000;"P";50;"214-1";1;1363,48693963932
8217;50;"P";100;1;1;0,96;0,92;0,92;1300;"G";30;"225-1";1;1537,06162443228
8218;50;"P";100;1;1;0,96;0,92;0,92;1400;"G";30;"225-1";1;1788,3506589747
8219;50;"P";100;1;1;0,96;0,92;0,92;1500;"G";30;"225-1";1;1984,25488185843
8220;50;"P";100;1;1;0,96;0,92;0,92;1600;"G";30;"225-1";1;2519,21081465554
8221;50;"P";100;1;1;0,96;0,92;0,92;1300;"P";30;"225-1";1;1529,07766998093
8222;50;"P";100;1;1;0,96;0,92;0,92;1400;"P";30;"225-1";1;1781,56807752107
8223;50;"P";100;1;1;0,96;0,92;0,92;1500;"P";30;"225-1";1;1978,07490986964
8224;50;"P";100;1;1;0,96;0,92;0,92;1600;"P";30;"225-1";1;2514,54811624284
8226;50;"P";100;1;1;0,96;0,92;0,92;1400;"G";40;"225-1";1;1706,49474412788
8227;50;"P";100;1;1;0,96;0,92;0,92;1500;"G";40;"225-1";1;1919,11340962833
8228;50;"P";100;1;1;0,96;0,92;0,92;1600;"G";40;"225-1";1;2434,34437050417
8230;50;"P";100;1;1;0,96;0,92;0,92;1400;"P";40;"225-1";1;1699,71216267424
8231;50;"P";100;1;1;0,96;0,92;0,92;1500;"P";40;"225-1";1;1912,93343763953
8232;50;"P";100;1;1;0,96;0,92;0,92;1600;"P";40;"225-1";1;2429,68167209147
8235;50;"P";100;1;1;0,96;0,92;0,92;1500;"G";50;"225-1";1;1919,11340962833
8236;50;"P";100;1;1;0,96;0,92;0,92;1600;"G";50;"225-1";1;2434,34437050417
8239;50;"P";100;1;1;0,96;0,92;0,92;1500;"P";50;"225-1";1;1912,93343763953
8240;50;"P";100;1;1;0,96;0,92;0,92;1600;"P";50;"225-1";1;2429,68167209147
8572;50;"P";100;1;1;0,96;0,92;0,92;2400;"G";30;"232-2";1;1361,52008816861
8573;50;"P";100;1;1;0,96;0,92;0,92;2500;"G";30;"232-2";1;1411,56755214515
8574;50;"P";100;1;1;0,96;0,92;0,92;2600;"G";30;"232-2";1;1420,45064415217
8575;50;"P";100;1;1;0,96;0,92;0,92;2700;"G";30;"232-2";1;1468,15012867083
8576;50;"P";100;1;1;0,96;0,92;0,92;2800;"G";30;"232-2";1;1519,3821987187
8577;50;"P";100;1;1;0,96;0,92;0,92;2900;"G";30;"232-2";1;1574,65467456517
