"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
4554;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;2400;"G";30;"180-1";1;50199,0591917667
4555;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2500;"G";30;"180-1";1;50202,5083201602
4556;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2600;"G";30;"180-1";1;50206,0374045117
4574;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;2400;"P";30;"180-1";1;50193,7020489095
4575;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2500;"P";30;"180-1";1;50197,1511773031
4576;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2600;"P";30;"180-1";1;50200,6802616546
7134;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1800;"G";30;"203-1";1;50195,098854441
7135;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;1900;"G";30;"203-1";1;50199,3909716154
7136;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2000;"G";30;"203-1";1;50203,8094017769
7150;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1800;"P";30;"203-1";1;50189,7417115839
7151;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;1900;"P";30;"203-1";1;50194,0338287582
7152;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2000;"P";30;"203-1";1;50198,4522589198
7166;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1800;"G";40;"203-1";1;50189,4524277659
7167;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1900;"G";40;"203-1";1;50194,9383490893
7168;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2000;"G";40;"203-1";1;50200,4161784978
7182;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1800;"P";40;"203-1";1;50184,0952849088
7183;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1900;"P";40;"203-1";1;50189,5812062321
7184;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2000;"P";40;"203-1";1;50195,0590356407
7198;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1800;"G";50;"203-1";1;50189,4524277659
