"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
714;53;"G";80;0,925925925925926;0,962962962962963;1;0,944444444444444;0,907407407407407;1800;"G";30;"1265-1";1;1323,65460109315
724;53;"G";80;0,925925925925926;0,962962962962963;1;0,944444444444444;0,907407407407407;1800;"P";30;"1265-1";1;1314,17330857614
734;53;"G";80;0,925925925925926;0,962962962962963;1;0,944444444444444;0,907407407407407;1800;"G";40;"1265-1";1;1269,80040333689
744;53;"G";80;0,925925925925926;0,962962962962963;1;0,944444444444444;0,907407407407407;1800;"P";40;"1265-1";1;1260,31911081988
754;53;"G";80;0,925925925925926;0,962962962962963;1;0,944444444444444;0,907407407407407;1800;"G";50;"1265-1";1;1269,80040333689
764;53;"G";80;0,925925925925926;0,962962962962963;1;0,944444444444444;0,907407407407407;1800;"P";50;"1265-1";1;1260,31911081988
865;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1500;"G";30;"1293-2";1;1832,07781627967
866;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1600;"G";30;"1293-2";1;1916,31320595476
867;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1700;"G";30;"1293-2";1;2032,94418529027
868;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1800;"G";30;"1293-2";1;2349,0022691409
869;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1500;"P";30;"1293-2";1;1825,29523482604
870;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1600;"P";30;"1293-2";1;1908,63056604958
871;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1700;"P";30;"1293-2";1;2026,76421330148
872;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1800;"P";30;"1293-2";1;2343,73016029736
873;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1500;"G";40;"1293-2";1;1808,11867232235
874;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1600;"G";40;"1293-2";1;1901,91288112818
875;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1700;"G";40;"1293-2";1;2014,3372056541
876;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1800;"G";40;"1293-2";1;2332,5745001801
877;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1500;"P";40;"1293-2";1;1801,33609086871
878;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1600;"P";40;"1293-2";1;1895,99678900049
879;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1700;"P";40;"1293-2";1;2008,15723366531
880;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1800;"P";40;"1293-2";1;2327,30239133657
881;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1500;"G";50;"1293-2";1;1808,11867232235
882;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1600;"G";50;"1293-2";1;1901,91288112818
883;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1700;"G";50;"1293-2";1;2014,3372056541
884;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1800;"G";50;"1293-2";1;2332,5745001801
885;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1500;"P";50;"1293-2";1;1801,33609086871
886;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1600;"P";50;"1293-2";1;1895,99678900049
887;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1700;"P";50;"1293-2";1;2008,15723366531
888;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1800;"P";50;"1293-2";1;2327,30239133657
889;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1500;"G";60;"1293-2";1;1808,11867232235
890;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1600;"G";60;"1293-2";1;1901,91288112818
891;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1700;"G";60;"1293-2";1;2014,3372056541
892;53;"G";80;0,962962962962963;0,962962962962963;1;0,944444444444444;0,925925925925926;1800;"G";60;"1293-2";1;2332,5745001801
