"x"
32479,6857124811
4135,01302931549
6999,51119447579
6516,55128741121
78325,7794724189
27386,6210190848
67429,3423278748
18905,263474431
7066,50667211868
133086,389818106
30479,141295898
79893,487686878
7900,75150253098
140229,993660252
9169,34190858356
189901,822659752
16052,4340536035
36272,0457883796
11290,8212051169
89794,9141896895
