"TFZ";"NUM_TFZ";"VMAX";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"T10km";"T10kmRound";"COVERAGE";"STA";"GAIN";"NAME"
"180-1";1;80;2484;"G";60;FALSE;1;750,985958691341;751;0,913;"93";0;"S90"
"185-2";1;100;1675;"P";60;FALSE;1;502,506316794503;503;0,859375;"95";6879,7644551834;"G16"
"185-2";1;80;2275;"P";65;FALSE;1;565,049630023443;566;0,9141;"95";0;"S90"
"189-2";1;100;1836;"P";58;TRUE;1;508,905744122891;509;0,68978102189781;"97";45753,1605534371;"G12"
"180-1";1;80;2484;"G";60;FALSE;1;750,985958691341;751;0,913;"97";0;"S90"
"151-1";2;90;4156;"P";58;FALSE;1;549,230167369848;550;0,666666666666667;"99";11688,5246596693;"G14"
"185-2";1;80;2665;"G";42;FALSE;1;640,148770642023;641;0,738095238095238;"99";397,632131465478;"G17"
"G1000-1";1;40;1380;"G";12;FALSE;1;995,125709252363;996;0,9107;"99";0;"S90"
"1144-1";1;90;1484;"P";56;FALSE;1;553,979947127541;554;0,758064516129032;"9A";9259,2825434986;"G5"
"180-1";1;80;2484;"G";56;FALSE;1;750,985958691341;751;0,9327;"9A";0;"S90"
"1144-1";1;90;1484;"P";56;FALSE;1;553,979947127541;554;0,785714285714286;"9B";12336,1501895342;"G5"
"285-2";1;90;2560;"G";60;FALSE;1;778,273586937253;779;0,9;"9B";0;"S90"
