"tfz";"totalmass";"num_tfz";"vmax";"brh";"breakclass";"total_res";"t10";"sta"
NA;NA;1;NA;NA;NA;NA;NA;"1"
NA;NA;1;NA;NA;NA;NA;NA;"101"
NA;NA;1;NA;NA;NA;NA;NA;"103"
NA;NA;1;NA;NA;NA;NA;NA;"105"
NA;NA;1;NA;NA;NA;NA;NA;"107"
NA;NA;1;NA;NA;NA;NA;NA;"109A"
NA;NA;1;NA;NA;NA;NA;NA;"109B"
NA;NA;1;NA;NA;NA;NA;NA;"111"
NA;NA;1;NA;NA;NA;NA;NA;"113"
NA;NA;1;NA;NA;NA;NA;NA;"115A"
NA;NA;1;NA;NA;NA;NA;NA;"115B"
NA;NA;1;NA;NA;NA;NA;NA;"117"
NA;NA;1;NA;NA;NA;NA;NA;"119A"
NA;NA;1;NA;NA;NA;NA;NA;"11B"
NA;NA;1;NA;NA;NA;NA;NA;"121"
NA;NA;1;NA;NA;NA;NA;NA;"123"
NA;NA;1;NA;NA;NA;NA;NA;"125A"
NA;NA;1;NA;NA;NA;NA;NA;"125B"
NA;NA;1;NA;NA;NA;NA;NA;"125C"
NA;NA;1;NA;NA;NA;NA;NA;"127A"
NA;NA;1;NA;NA;NA;NA;NA;"127C"
NA;NA;1;NA;NA;NA;NA;NA;"127D"
NA;NA;1;NA;NA;NA;NA;NA;"127E"
NA;NA;1;NA;NA;NA;NA;NA;"129"
NA;NA;1;NA;NA;NA;NA;NA;"129A"
NA;NA;1;NA;NA;NA;NA;NA;"131A"
NA;NA;1;NA;NA;NA;NA;NA;"131B"
NA;NA;1;NA;NA;NA;NA;NA;"133A"
NA;NA;1;NA;NA;NA;NA;NA;"133B"
NA;NA;1;NA;NA;NA;NA;NA;"137"
NA;NA;1;NA;NA;NA;NA;NA;"139A"
NA;NA;1;NA;NA;NA;NA;NA;"139B"
NA;NA;1;NA;NA;NA;NA;NA;"143"
NA;NA;1;NA;NA;NA;NA;NA;"143B"
NA;NA;1;NA;NA;NA;NA;NA;"145B"
NA;NA;1;NA;NA;NA;NA;NA;"147"
NA;NA;1;NA;NA;NA;NA;NA;"149"
NA;NA;1;NA;NA;NA;NA;NA;"15"
NA;NA;1;NA;NA;NA;NA;NA;"151"
NA;NA;1;NA;NA;NA;NA;NA;"153"
NA;NA;1;NA;NA;NA;NA;NA;"155B"
NA;NA;1;NA;NA;NA;NA;NA;"157"
NA;NA;1;NA;NA;NA;NA;NA;"157A"
NA;NA;1;NA;NA;NA;NA;NA;"157B"
NA;NA;1;NA;NA;NA;NA;NA;"161"
NA;NA;1;NA;NA;NA;NA;NA;"163A"
NA;NA;1;NA;NA;NA;NA;NA;"163B"
NA;NA;1;NA;NA;NA;NA;NA;"165"
NA;NA;1;NA;NA;NA;NA;NA;"167"
NA;NA;1;NA;NA;NA;NA;NA;"167A"
NA;NA;1;NA;NA;NA;NA;NA;"169"
NA;NA;1;NA;NA;NA;NA;NA;"17"
NA;NA;1;NA;NA;NA;NA;NA;"171"
NA;NA;1;NA;NA;NA;NA;NA;"171A"
NA;NA;1;NA;NA;NA;NA;NA;"173A"
NA;NA;1;NA;NA;NA;NA;NA;"173B"
NA;NA;1;NA;NA;NA;NA;NA;"173C"
NA;NA;1;NA;NA;NA;NA;NA;"177A"
NA;NA;1;NA;NA;NA;NA;NA;"177B"
NA;NA;1;NA;NA;NA;NA;NA;"181"
NA;NA;1;NA;NA;NA;NA;NA;"183"
NA;NA;1;NA;NA;NA;NA;NA;"185"
NA;NA;1;NA;NA;NA;NA;NA;"187A"
NA;NA;1;NA;NA;NA;NA;NA;"187B"
NA;NA;1;NA;NA;NA;NA;NA;"19"
NA;NA;1;NA;NA;NA;NA;NA;"191"
NA;NA;1;NA;NA;NA;NA;NA;"193A"
NA;NA;1;NA;NA;NA;NA;NA;"193B"
NA;NA;1;NA;NA;NA;NA;NA;"195"
NA;NA;1;NA;NA;NA;NA;NA;"195A"
NA;NA;1;NA;NA;NA;NA;NA;"197B"
NA;NA;1;NA;NA;NA;NA;NA;"201"
NA;NA;1;NA;NA;NA;NA;NA;"203"
NA;NA;1;NA;NA;NA;NA;NA;"207A"
NA;NA;1;NA;NA;NA;NA;NA;"209"
NA;NA;1;NA;NA;NA;NA;NA;"21"
NA;NA;1;NA;NA;NA;NA;NA;"215A"
NA;NA;1;NA;NA;NA;NA;NA;"215B"
NA;NA;1;NA;NA;NA;NA;NA;"221"
NA;NA;1;NA;NA;NA;NA;NA;"223"
NA;NA;1;NA;NA;NA;NA;NA;"225"
NA;NA;1;NA;NA;NA;NA;NA;"251"
NA;NA;1;NA;NA;NA;NA;NA;"253"
NA;NA;1;NA;NA;NA;NA;NA;"279"
NA;NA;1;NA;NA;NA;NA;NA;"287"
NA;NA;1;NA;NA;NA;NA;NA;"289"
NA;NA;1;NA;NA;NA;NA;NA;"291"
NA;NA;1;NA;NA;NA;NA;NA;"293"
NA;NA;1;NA;NA;NA;NA;NA;"295"
NA;NA;1;NA;NA;NA;NA;NA;"297"
NA;NA;1;NA;NA;NA;NA;NA;"299"
NA;NA;1;NA;NA;NA;NA;NA;"303"
NA;NA;1;NA;NA;NA;NA;NA;"305"
NA;NA;1;NA;NA;NA;NA;NA;"31"
NA;NA;1;NA;NA;NA;NA;NA;"319"
NA;NA;1;NA;NA;NA;NA;NA;"329"
NA;NA;1;NA;NA;NA;NA;NA;"33"
NA;NA;1;NA;NA;NA;NA;NA;"35"
NA;NA;1;NA;NA;NA;NA;NA;"37"
NA;NA;1;NA;NA;NA;NA;NA;"39A"
NA;NA;1;NA;NA;NA;NA;NA;"39B"
NA;NA;1;NA;NA;NA;NA;NA;"41"
NA;NA;1;NA;NA;NA;NA;NA;"43"
NA;NA;1;NA;NA;NA;NA;NA;"47"
NA;NA;1;NA;NA;NA;NA;NA;"5"
NA;NA;1;NA;NA;NA;NA;NA;"53"
NA;NA;1;NA;NA;NA;NA;NA;"55A"
NA;NA;1;NA;NA;NA;NA;NA;"55B"
NA;NA;1;NA;NA;NA;NA;NA;"57A"
NA;NA;1;NA;NA;NA;NA;NA;"57B"
NA;NA;1;NA;NA;NA;NA;NA;"61"
NA;NA;1;NA;NA;NA;NA;NA;"63B"
NA;NA;1;NA;NA;NA;NA;NA;"65"
NA;NA;1;NA;NA;NA;NA;NA;"67"
NA;NA;1;NA;NA;NA;NA;NA;"71"
NA;NA;1;NA;NA;NA;NA;NA;"73"
NA;NA;1;NA;NA;NA;NA;NA;"741"
NA;NA;1;NA;NA;NA;NA;NA;"75"
NA;NA;1;NA;NA;NA;NA;NA;"777"
NA;NA;1;NA;NA;NA;NA;NA;"77A"
NA;NA;1;NA;NA;NA;NA;NA;"77B"
NA;NA;1;NA;NA;NA;NA;NA;"79"
NA;NA;1;NA;NA;NA;NA;NA;"81A"
NA;NA;1;NA;NA;NA;NA;NA;"81B"
NA;NA;1;NA;NA;NA;NA;NA;"87"
NA;NA;1;NA;NA;NA;NA;NA;"89"
NA;NA;1;NA;NA;NA;NA;NA;"91"
NA;NA;1;NA;NA;NA;NA;NA;"93"
NA;NA;1;NA;NA;NA;NA;NA;"95"
NA;NA;1;NA;NA;NA;NA;NA;"97"
NA;NA;1;NA;NA;NA;NA;NA;"99"
NA;NA;1;NA;NA;NA;NA;NA;"9A"
NA;NA;1;NA;NA;NA;NA;NA;"9B"
