"tfz";"totalmass";"num_tfz";"vmax";"brh";"breakclass";"total_res";"t10";"sta"
"185CL1-1";2400;1;30;56;"G";0,9012;607,761917727491;"777"
"185CL1-1";2400;1;30;56;"G";0,9194;607,761917727491;"77A"
"185CL1-1";2400;1;30;56;"G";0,9059;607,761917727491;"77B"
"189-2";2500;1;30;60;"G";0,9096;609,173396911899;"79"
"Re 421-1";1500;1;30;61;"G";0,9065;534,35687320148;"81A"
"189-2";2600;1;30;56;"G";0,9036;616,845544951963;"81B"
"189-2";2600;1;30;56;"G";0,9036;616,845544951963;"87"
"185CL1-1";2400;1;30;56;"G";0,9157;607,761917727491;"89"
"Re 421-1";1500;1;30;62;"G";0,9091;534,35687320148;"91"
"185CL1-1";2400;1;30;58;"G";0,913;607,761917727491;"93"
"Re 421-1";1500;1;30;65;"G";0,9141;534,35687320148;"95"
"185CL1-1";2400;1;30;58;"G";0,913;607,761917727491;"97"
"G1700-1";1700;1;30;12;"G";0,9107;991,994119278658;"99"
"189-2";2800;1;30;55;"G";0,9038;632,91259551915;"9A"
"185CL1-1";2400;1;30;60;"G";0,9;607,761917727491;"9B"
