"tfz";"totalmass";"num_tfz";"vmax";"brh";"breakclass";"total_res";"t10";"sta"
"180-1";2600;1;30;50;"P";0,9524;754,126350349628;"185"
"189-2";2800;1;30;54;"G";0,9169;632,91259551915;"187A"
"189-2";2800;1;30;54;"G";0,9169;632,91259551915;"187B"
"189-2";2800;1;30;57;"G";0,9038;632,91259551915;"19"
"152-2";3000;1;30;50;"P";0,9189;626,196106426631;"191"
"152-2";3000;1;30;56;"P";0,906;626,196106426631;"193A"
"189-2";2800;1;30;60;"G";0,9135;632,91259551915;"193B"
"152-2";3000;1;30;61;"P";0,9216;626,196106426631;"195"
"152-2";3000;1;30;55;"P";0,913;626,196106426631;"195A"
"189-2";2800;1;30;53;"G";0,9074;632,91259551915;"197B"
"152-2";3000;1;30;56;"P";0,906;626,196106426631;"201"
"Re 421-1";1500;1;30;55;"G";0,9083;534,35687320148;"203"
"189-2";2800;1;30;53;"G";0,9348;632,91259551915;"207A"
"294-2";1700;1;30;47;"G";0,9286;845,788031163284;"209"
"189-2";2900;1;30;50;"G";0,9153;641,345524332543;"21"
"189-2";2800;1;30;56;"G";0,9085;632,91259551915;"215A"
"189-2";2800;1;30;58;"G";0,9024;632,91259551915;"215B"
"152-2";3000;1;30;60;"P";0,9048;626,196106426631;"221"
"152-2";3000;1;30;60;"P";0,9048;626,196106426631;"223"
"152-2";3000;1;30;60;"P";0,9048;626,196106426631;"225"
"Re 421-1";1500;1;30;65;"G";0,9275;534,35687320148;"251"
"152-2";3000;1;30;67;"P";0,9412;626,196106426631;"253"
"189-2";2800;1;30;54;"G";0,9169;632,91259551915;"279"
"189-2";2800;1;30;54;"G";0,9169;632,91259551915;"287"
"189-2";2800;1;30;60;"G";0,9178;632,91259551915;"289"
"189-2";2800;1;30;64;"G";0,96;632,91259551915;"291"
"189-2";2800;1;30;52;"G";0,9079;632,91259551915;"293"
"189-2";2800;1;30;54;"G";0,9169;632,91259551915;"295"
"189-2";2800;1;30;54;"G";0,9169;632,91259551915;"297"
"189-2";2800;1;30;54;"G";0,9169;632,91259551915;"299"
"294-2";1700;1;30;56;"G";0,9216;845,788031163284;"303"
"152-2";3000;1;30;55;"P";0,9;626,196106426631;"305"
"189-2";2800;1;30;56;"G";0,9023;632,91259551915;"31"
"189-2";2800;1;30;44;"G";0,9041;632,91259551915;"319"
"189-2";2800;1;30;56;"G";0,9023;632,91259551915;"329"
"189-2";2800;1;30;52;"G";0,9059;632,91259551915;"33"
"189-2";2800;1;30;56;"G";0,9512;632,91259551915;"35"
"180-1";2600;1;30;54;"P";0,9118;754,126350349628;"37"
"189-2";2800;1;30;56;"G";0,9023;632,91259551915;"39A"
"189-2";2800;1;30;60;"G";0,9153;632,91259551915;"39B"
"152-2";3000;1;30;53;"P";0,9077;626,196106426631;"41"
"294-2";1700;1;30;51;"G";0,9487;845,788031163284;"43"
"189-2";2800;1;30;56;"G";0,9023;632,91259551915;"47"
"180-1";2500;1;30;50;"G";0,9286;762,668243508505;"5"
"294-2";1700;1;30;56;"G";0,9146;845,788031163284;"53"
"152-2";3000;1;30;52;"P";0,9036;626,196106426631;"55A"
"180-1";2500;1;30;55;"G";0,902;762,668243508505;"55B"
"189-2";2800;1;30;50;"G";0,9096;632,91259551915;"57A"
"189-2";2800;1;30;57;"G";0,9104;632,91259551915;"57B"
"189-2";2800;1;30;54;"G";0,9211;632,91259551915;"61"
"189-2";2800;1;30;55;"G";0,9091;632,91259551915;"63B"
"152-2";3000;1;30;53;"P";0,9;626,196106426631;"65"
"152-2";3000;1;30;54;"P";0,9388;626,196106426631;"67"
"152-2";3000;1;30;63;"P";0,9091;626,196106426631;"71"
"189-2";2800;1;30;65;"G";0,9211;632,91259551915;"73"
"189-2";2800;1;30;55;"G";0,9038;632,91259551915;"741"
"152-2";3000;1;30;50;"P";0,9057;626,196106426631;"75"
"152-2";3000;1;30;54;"P";0,9259;626,196106426631;"777"
"189-2";2800;1;30;56;"G";0,9274;632,91259551915;"77A"
"189-2";2800;1;30;56;"G";0,9059;632,91259551915;"77B"
"189-2";2800;1;30;60;"G";0,9096;632,91259551915;"79"
"Re 421-1";1500;1;30;61;"G";0,9065;534,35687320148;"81A"
"189-2";2800;1;30;56;"G";0,9036;632,91259551915;"81B"
"189-2";2800;1;30;56;"G";0,9036;632,91259551915;"87"
"152-2";3000;1;30;52;"P";0,9036;626,196106426631;"89"
"Re 421-1";1500;1;30;62;"G";0,9091;534,35687320148;"91"
"152-2";3000;1;30;52;"P";0,9064;626,196106426631;"93"
"Re 421-1";1500;1;30;65;"G";0,9141;534,35687320148;"95"
"152-2";3000;1;30;52;"P";0,9064;626,196106426631;"97"
"G1700-1";1700;1;30;12;"G";0,9107;991,994119278658;"99"
"189-2";2800;1;30;55;"G";0,9038;632,91259551915;"9A"
"152-2";3000;1;30;55;"P";0,9;626,196106426631;"9B"
