"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"2142";912;54;"G";90;0,904761904761905;0,972789115646258;1;1;0,904761904761905;1;0;0;"371-1";1384;1;100;614,300690238774
"1752";195;58;"G";90;0,918367346938776;0,952380952380952;1;1;0,904761904761905;0;1;1;"182-2";2086;1;100;573,994915778448
"1477";80;60;"G";90;0,925170068027211;0,945578231292517;1;1;0,904761904761905;0;0;0;"185-2";2115;1;90;580,203482547153
"1240";108;61;"G";90;0,938775510204082;0,938775510204082;1;1;0,904761904761905;0;0;0;"4370-1";2290;1;100;602,45853232996
"754";108;54;"P";90;0,938775510204082;0,972789115646258;0,959183673469388;1;0,904761904761905;0;0;0;"4370-1";2290;1;100;575,672818044245
"496";42;58;"P";90;0,972789115646258;0,952380952380952;0,959183673469388;1;0,904761904761905;0;0;0;"185-2";2435;1;90;577,298397795873
"258";57;60;"P";90;0,993197278911565;0,945578231292517;0,959183673469388;1;0,904761904761905;0;0;0;"264-1";3456;1;80;748,030440160666
