"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"2003";174;56;"G";80;0,903846153846154;1;1;1;0,903846153846154;1;0;0;"260-2";1484;1;90;762,242940439577
"877";32;56;"G";90;0,913461538461538;1;1;0,990384615384615;0,903846153846154;0;0;0;"295-1";1279;1;80;889,006873563089
"453";80;58;"G";90;0,932692307692308;0,961538461538462;1;0,990384615384615;0,903846153846154;0;1;1;"185-2";2115;1;90;580,203482547153
"249";144;60;"G";90;0,971153846153846;0,932692307692308;1;0,990384615384615;0,913461538461538;0;0;0;"185-2";2485;1;90;608,053249570571
"80";420;63;"G";90;1;0,903846153846154;1;0,990384615384615;0,903846153846154;0;0;0;"DE1002-1";3990;1;80;1155,78017715167
