"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"199";36;56;"G";90;0,902439024390244;1;1;0,951219512195122;0,902439024390244;1;1;1;"185-2";2785;1;90;633,58086915067
"298";49;62;"G";80;0,975609756097561;0,902439024390244;1;1;0,902439024390244;0;0;0;"140-1";2083;1;100;670,800262981201
