"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"20";1047;37;"G";80;0,918918918918919;1;1;1;0,918918918918919;1;1;1;"295-1";1679;1;40;1045,1418945199
"2";420;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;0;0;0;"DE1002-1";3990;1;80;1155,78017715167
