"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"684";219;40;"G";80;0,902985074626866;1;1;1;0,902985074626866;0;0;1;"185-2";2935;1;90;658,664144084364
"211";94;52;"G";90;0,91044776119403;0,977611940298508;1;0,970149253731343;0,902985074626866;1;0;0;"185CL1-1";2984;1;100;662,002218059334
"137";828;56;"G";90;0,917910447761194;0,947761194029851;1;0,970149253731343;0,902985074626866;0;1;0;"140-1";2283;1;100;695,791805181298
"96";923;57;"G";90;0,955223880597015;0,917910447761194;1;0,970149253731343;0,902985074626866;0;0;0;"246-1";2482;1;80;861,830255963242
"412";1009;58;"G";80;0,962686567164179;0,902985074626866;1;1;0,902985074626866;0;0;0;"G1206-3";1937;1;100;869,30840562165
