"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"461";894;56;"G";80;0,905882352941176;0,976470588235294;1;1;0,905882352941176;1;1;1;"371-1";2084;1;100;740,655703291717
"85";57;56;"G";90;0,976470588235294;0,976470588235294;1;0,929411764705882;0,905882352941176;0;0;0;"264-1";3456;1;80;765,887583017809
"329";79;58;"G";80;1;0,905882352941176;1;1;0,905882352941176;0;0;0;"G1206-3";2087;1;80;883,367468423894
