"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"81";184;35;"G";80;0,911764705882353;0,970588235294118;1;1;0,911764705882353;1;1;1;"G1206-3";1687;1;80;848,741788622444
"38";14;39;"G";80;0,941176470588235;0,941176470588235;1;1;0,911764705882353;0;0;0;"211-1";2241;2;80;883,736961496171
"2";79;42;"G";80;0,970588235294118;0,911764705882353;1;1;0,911764705882353;0;0;0;"G1206-3";2087;1;80;883,367468423894
