"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"817";57;58;"G";80;0,915254237288136;0,949152542372881;1;1;0,915254237288136;0;0;1;"264-1";3456;1;80;765,887583017809
"281";758;60;"G";90;0,932203389830508;0,932203389830508;1;0,932203389830508;0,915254237288136;1;1;0;"203-1";1598;1;100;781,902042638094
"716";79;47;"P";80;0,983050847457627;1;0,932203389830508;1;0,915254237288136;0;0;0;"G1206-3";2087;1;80;868,486516042941
"673";420;50;"P";80;1;0,983050847457627;0,932203389830508;1;0,915254237288136;0;0;0;"DE1002-1";3990;1;80;1144,47065334214
